index,id,number,repo_id,created_at,closed_at,state,title,body,total_comments,total_commits,labels
10,512577717,118,149135719,2020-10-29 21:23:14,2020-11-02 21:50:24,closed,fix deprecated yaml load,#117 with tests and additional fix + todo.,1,8,[]
11,507831744,117,149135719,2020-10-21 20:03:44,2020-10-29 21:58:20,closed,Replace deprecated yaml FullLoader,"See https://github.com/yaml/pyyaml/wiki/PyYAML-yaml.load(input)-Deprecation

---
NOTE The FullLoader loader class and full_load function (the current default for load) should be avoided for now. New exploits in 5.3.1 were found in July 2020. These exploits will be addressed in the next release, but if further exploits are found then FullLoader may go away.
---

(The usage in options.py is also unsafe but is explicitly marked as such.)",1,1,[]
12,507651533,116,149135719,2020-10-21 15:44:56,2020-10-21 17:11:19,closed,release 3.0.2,"<!--  Thanks for sending a pull request!  Here are some tips for you:
1. If this is your first time, read our contributor guidelines <https://github.com/spotify/chartify/blob/master/CONTRIBUTING.rst>
2. If the PR is unfinished, please prefix the subject line with [WIP], [DRAFT], or [RFC].
-->

**What this PR does / why we need it**:

**Which issue(s) this PR fixes**
<!-- optional; in `fixes #<issue number>, fixes #<issue_number>, ...` format, will close the issue(s) when PR gets merged: -->
Fixes #

**Special notes for your reviewer**:

**Release note**:
<!--  Write your release note:
1. Enter your extended release note in the below block. If the PR requires additional action from users switching to the new release, start the release note with the string ""action required: "".
2. If no release note is required, just write ""NONE"".
-->
```release-note

```
",0,1,[]
13,505029083,115,149135719,2020-10-16 18:36:07,2020-10-16 19:27:10,closed,Support pyyaml 5.2+,"<!--  Thanks for sending a pull request!  Here are some tips for you:
1. If this is your first time, read our contributor guidelines <https://github.com/spotify/chartify/blob/master/CONTRIBUTING.rst>
2. If the PR is unfinished, please prefix the subject line with [WIP], [DRAFT], or [RFC].
-->

**What this PR does / why we need it**:

Make chartify work with pyyaml >= 5.2.

**Which issue(s) this PR fixes**
<!-- optional; in `fixes #<issue number>, fixes #<issue_number>, ...` format, will close the issue(s) when PR gets merged: -->
Fixes #102

**Special notes for your reviewer**:

See https://github.com/yaml/pyyaml/issues/355#issuecomment-561246757 

**Release note**:
<!--  Write your release note:
1. Enter your extended release note in the below block. If the PR requires additional action from users switching to the new release, start the release note with the string ""action required: "".
2. If no release note is required, just write ""NONE"".
-->
```release-note

```
",1,5,[]
14,434012534,113,149135719,2020-06-13 14:23:14,2020-11-02 21:50:47,closed,Fixed typo,"<!--  Thanks for sending a pull request!  Here are some tips for you:
1. If this is your first time, read our contributor guidelines <https://github.com/spotify/chartify/blob/master/CONTRIBUTING.rst>
2. If the PR is unfinished, please prefix the subject line with [WIP], [DRAFT], or [RFC].
-->

**What this PR does / why we need it**:
Just fixed some typo
**Which issue(s) this PR fixes**
<!-- optional; in `fixes #<issue number>, fixes #<issue_number>, ...` format, will close the issue(s) when PR gets merged: -->
Fixes #

**Special notes for your reviewer**:

**Release note**:
<!--  Write your release note:
1. Enter your extended release note in the below block. If the PR requires additional action from users switching to the new release, start the release note with the string ""action required: "".
2. If no release note is required, just write ""NONE"".
-->
```release-note
NONE
```
",0,1,[]
15,426846131,112,149135719,2020-06-02 21:46:10,2020-06-02 21:49:26,closed,Remove jupyter dependency,,0,1,[]
16,425298097,111,149135719,2020-05-29 19:54:46,2020-05-29 19:58:58,closed,3.0 release,,0,1,[]
17,425291803,110,149135719,2020-05-29 19:38:15,2020-05-29 19:51:24,closed,Remove colour dependency,,0,4,[]
18,425276644,109,149135719,2020-05-29 19:10:07,2020-05-29 19:35:09,closed,Upgrade bokeh to 2.0+,,0,5,[]
19,425266534,108,149135719,2020-05-29 18:45:01,2020-05-29 18:50:28,closed,Update pandas to 1.0 and python to 3.6,"Borrowed from #106 

Thanks @tomasaschan!",0,7,[]
20,423642555,107,149135719,2020-05-27 06:42:43,2020-05-29 17:53:01,closed,Fix broken link to documentation,"<!--  Thanks for sending a pull request!  Here are some tips for you:
1. If this is your first time, read our contributor guidelines <https://github.com/spotify/chartify/blob/master/CONTRIBUTING.rst>
2. If the PR is unfinished, please prefix the subject line with [WIP], [DRAFT], or [RFC].
-->

The title says it all. Previous link did not work because of the trailing slash: https://chartify.readthedocs.io/en/latest/index.html/",1,1,[]
21,404948270,106,149135719,2020-04-17 06:31:49,2020-05-29 18:50:23,closed,Bump Pandas requirement to 1.0.0,"**What this PR does / why we need it**:

Pandas 1.0 has been out for a few months, and seems stable enough that we should start supporting it!

In addition, I noticed some inconsistencies between versions used in the package requirements itself,
and in the requirements specified for local development. These have now been rectified (and future-proofed)
by including the package `requirements.txt` from the dev one instead of specifying everything twice.

**Special notes for your reviewer**:

On my local setup (Windows with WSL) there are some problems with chromedriver that I haven't been
able to figure out. Because of this, saving images as png doesn't work, and thus that test has been
skipped when I've tested locally. I doubt that it would make a difference for this change, but might
be worth double-checking in the PR builds.

**Release note**:
<!--  Write your release note:
1. Enter your extended release note in the below block. If the PR requires additional action from users switching to the new release, start the release note with the string ""action required: "".
2. If no release note is required, just write ""NONE"".
-->
```release-note
Bump Pandas requirement to 1.0
```",6,5,[]
22,389369415,105,149135719,2020-03-16 16:47:33,2020-04-17 15:43:01,closed,Adding docs link to README,"<!--  Thanks for sending a pull request!  Here are some tips for you:
1. If this is your first time, read our contributor guidelines <https://github.com/spotify/chartify/blob/master/CONTRIBUTING.rst>
2. If the PR is unfinished, please prefix the subject line with [WIP], [DRAFT], or [RFC].
-->

**What this PR does / why we need it**:
This PR intents to point users from readme to the docs as described at #103 
**Which issue(s) this PR fixes**
<!-- optional; in `fixes #<issue number>, fixes #<issue_number>, ...` format, will close the issue(s) when PR gets merged: -->
Fixes #103

**Special notes for your reviewer**:
This is my first contrib to spotify code bases, if there's some additional action required for fixing this issue please let me know.
",1,1,[]
23,354110741,101,149135719,2019-12-17 13:41:32,2021-02-05 18:49:54,closed,Create pythonapp.yml,"<!--  Thanks for sending a pull request!  Here are some tips for you:
1. If this is your first time, read our contributor guidelines <https://github.com/spotify/chartify/blob/master/CONTRIBUTING.rst>
2. If the PR is unfinished, please prefix the subject line with [WIP], [DRAFT], or [RFC].
-->

**What this PR does / why we need it**:

**Which issue(s) this PR fixes**
<!-- optional; in `fixes #<issue number>, fixes #<issue_number>, ...` format, will close the issue(s) when PR gets merged: -->
Fixes #

**Special notes for your reviewer**:

**Release note**:
<!--  Write your release note:
1. Enter your extended release note in the below block. If the PR requires additional action from users switching to the new release, start the release note with the string ""action required: "".
2. If no release note is required, just write ""NONE"".
-->
```release-note

```
",1,1,[]
24,346360300,100,149135719,2019-11-27 17:44:55,2019-11-27 20:26:58,closed,Update history for 2.7,Adds history for 2.7 release,0,3,[]
25,346349034,99,149135719,2019-11-27 17:14:59,2020-05-29 18:51:19,closed,Bump pillow from 6.2.0 to 6.2.1,"Bumps [pillow](https://github.com/python-pillow/Pillow) from 6.2.0 to 6.2.1.
<details>
<summary>Release notes</summary>

*Sourced from [pillow's releases](https://github.com/python-pillow/Pillow/releases).*

> ## 6.2.1
> https://pillow.readthedocs.io/en/stable/releasenotes/6.2.1.html
</details>
<details>
<summary>Changelog</summary>

*Sourced from [pillow's changelog](https://github.com/python-pillow/Pillow/blob/master/CHANGES.rst).*

> 6.2.1 (2019-10-21)
> ------------------
> 
> - This is the last Pillow release to support Python 2.7 [#3642](https://github-redirect.dependabot.com/python-pillow/Pillow/issues/3642)
> 
> - Add support for Python 3.8 [#4141](https://github-redirect.dependabot.com/python-pillow/Pillow/issues/4141)
>   [hugovk]
</details>
<details>
<summary>Commits</summary>

- [`6e0f07b`](https://github.com/python-pillow/Pillow/commit/6e0f07bbe38def22d36ee176b2efd9ea74b453a6) Pillow 6.2.1 is the last to support Python 2.7
- [`39d26d3`](https://github.com/python-pillow/Pillow/commit/39d26d3f903e151423a711f2f5eeac6168a97692) 6.2.1 version bump
- [`ee9e21a`](https://github.com/python-pillow/Pillow/commit/ee9e21aff1cf0ec6c07dc68d6f266eee4c84f948) Add release notes for Pillow 6.2.1
- [`efcfb91`](https://github.com/python-pillow/Pillow/commit/efcfb91b71955dff1d1fdd17da1147580f872859) Update CHANGES.rst [CI skip]
- [`f97c4dd`](https://github.com/python-pillow/Pillow/commit/f97c4ddb0afde378a40a5f94ac88f25327387055) 6.2.x: Add support for Python 3.8 ([#4151](https://github-redirect.dependabot.com/python-pillow/Pillow/issues/4151))
- [`b78edcc`](https://github.com/python-pillow/Pillow/commit/b78edcc9e4bae68fb206e71895d6a9fd23d49f40) Add support for Python 3.8
- See full diff in [compare view](https://github.com/python-pillow/Pillow/compare/6.2.0...6.2.1)
</details>
<br />

[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=pillow&package-manager=pip&previous-version=6.2.0&new-version=6.2.1)](https://help.github.com/articles/configuring-automated-security-fixes)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot ignore this [patch|minor|major] version` will close this PR and stop Dependabot creating any more for this minor/major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
- `@dependabot use these labels` will set the current labels as the default for future PRs for this repo and language
- `@dependabot use these reviewers` will set the current reviewers as the default for future PRs for this repo and language
- `@dependabot use these assignees` will set the current assignees as the default for future PRs for this repo and language
- `@dependabot use this milestone` will set the current milestone as the default for future PRs for this repo and language

You can disable automated security fix PRs for this repo from the [Security Alerts page](https://github.com/spotify/chartify/network/alerts).

</details>",1,1,['dependencies']
26,344664838,98,149135719,2019-11-22 19:25:54,2019-11-27 17:14:19,closed,Fix bokeh deprecated legend parameter,"- upgrade bokeh and pillow requirements
- Add license to setup.py",0,6,[]
27,344579200,97,149135719,2019-11-22 15:43:56,2019-11-27 17:43:43,closed,Include missing requirements file and other files,Also include additional test files and simplify some of the directory inclusion,1,2,[]
