index,id,number,repo_id,created_at,closed_at,state,title,body,total_comments,total_commits,labels
13,192187991,643,13384593,2018-06-02 08:49:21,,open,change to imports for pandas Timestamp module,"pandas 0.23.0
ggplot 0.11.5

changed `from pandas.lib import Timestamp` to `from pandas import Timestamp`, might break compability with old pandas.

an alternative may be to do a try except....? which might look pretty bad, but I haven't really researched into how to support multiple pandas versions with different import endpoints.

reference: https://stackoverflow.com/questions/50591982/importerror-cannot-import-name-timestamp",5,1,[]
14,178427513,638,13384593,2018-03-29 20:03:23,2018-10-12 16:34:38,closed,Patch error when labeling axes,"Dirty fix for ""NameError: name 'xlabel' is not defined""",0,0,[]
15,169032633,636,13384593,2018-02-14 06:37:47,,open,Make save_as_base64 python 3 compatible,"`six.BytesIO` is a fake file object for binary data. In Python 2, it’s an alias for StringIO.StringIO, but in Python 3, it’s an alias for io.BytesIO.",0,2,[]
16,161654692,633,13384593,2018-01-08 15:30:22,2019-07-16 15:12:49,closed,`save_as_base64` function does not work on python 3,"I am unsure about the compatibility of this patch with python 2 but I wanted to submit it for review. This is issue #593 
  ",1,1,[]
17,146767375,626,13384593,2017-10-16 12:07:39,2019-01-19 14:37:06,closed,Update README,fixing not linked topics in quick start and how to sections.,0,1,[]
18,143799967,623,13384593,2017-09-29 03:19:56,,open,Fix docs associated with hline and vline commit #622,"Old reference for vline and xline to x and y changed to xintercept and yintercept, respectively.

This is related to commit #622 and issue #597.",0,2,[]
19,143798494,622,13384593,2017-09-29 03:02:25,,open,Make geom_hline and geom_vline consistent with documentation and with R's ggplot2,"This change fixes #597 and #545, both to match the docs, and to make it more consistent with [ggplot2 ](http://www.cookbook-r.com/Graphs/Lines_(ggplot2)/)(it uses 'yintercept' and 'xintercept', which is why [some docs ](http://ggplot.yhathq.com/docs/geom_hline.html)do too), while maintaining backward compatibility with those who have used the 'x' or 'y' param, since that's all you could do to get it working previously. 

Also toss a ValueError if neither x/y nor xintercept/yintercept are set when plotting (instead of ambiguous and unhelpful type comparison exception).

Looks like that makes [this doc](http://yhat.github.io/ggpy/notebook.html?page=build/docs/examples/Plotting%20a%20Horizontal%20Line.html) incorrect, though. Will fix that one next.",0,1,[]
20,140858904,621,13384593,2017-09-13 15:30:28,,open,Broken link fix,Contributors link was broken.,0,1,[]
21,132141020,615,13384593,2017-07-24 20:45:19,,open,pandas-0.19 compatibility,"sort was completely removed from the Pandas 0.20.0
 
fix issue similar to:
https://github.com/yhat/ggpy/commit/9d00182343eccca6486beabd256e8c89fb0c59e8

encounter with this issue when in python3.6, I was trying to run: 
https://stackoverflow.com/a/37491952/4642669",0,1,[]
22,132140689,614,13384593,2017-07-24 20:43:41,,open,pandas v0.19 sort_values compatibility (Fixes #612),"Backwards compatible fix for pandas switching to `.sort_values()` from `.sort()` after version 0.19

Solves Issue #612 ",2,1,[]
23,119213033,604,13384593,2017-05-05 16:33:39,,open,Update qplot.py,fix NameError: global name 'xlabel' is not defined,0,1,[]
24,114988376,603,13384593,2017-04-09 14:37:38,,open,Fix broken links in README.md,Markdown-links with spaces inside () aren't interpreted as markdown links in GitHub. Replacing ' ' with '%20' fixes this problem.,0,1,[]
25,108981599,598,13384593,2017-03-03 14:20:39,,open,geom_bar: document `weight` aesthetic,,0,1,[]
26,107281804,596,13384593,2017-02-21 21:24:21,,open,Fix dead link to contributors list,,0,1,[]
27,102602836,590,13384593,2017-01-22 01:14:03,,open,fixes #589,,0,3,[]
28,100245914,581,13384593,2017-01-05 07:36:03,,open,resolves issue  #580,"1) amends `__radd__` for `geom_ribbon` so that it transfers `aes(fill=...)` to the `ggplot` class object 

2) moves expression parsing from `ggplot.__init__` to `_construct_plot_data` to allow parsing of the `fill` (and possibly other aesthetics supplied in subsequent geometries).",0,2,[]
29,99704643,577,13384593,2016-12-29 22:23:13,,open,fill aesthetics for geom_boxplot,"This PR adds `fill` aesthetics for `geom_boxplot`, e.g.:

```
ggplot(diamonds, aes(""color"", ""depth"", fill = ""cut"")) + \
  geom_boxplot(aes(width = 0.6, spacing=0.02) )
```",0,16,[]
30,94950002,567,13384593,2016-11-23 06:17:14,,open,Fix fill randomly not working in geom_bar + geom_histogram,"This code randomly produces one of two graphs:
```py
ggplot(diamonds, aes(x='clarity', fill='cut')) + geom_bar()
```

| sometimes good | sometimes bad
|---|---
| ![fig-20161123t060033416866](https://cloud.githubusercontent.com/assets/627486/20552470/3b6e98a6-b100-11e6-9159-f3e966c58840.png) | ![fig-20161123t052330808668](https://cloud.githubusercontent.com/assets/627486/20552471/3e9ef53e-b100-11e6-8c33-4f9eb114f3c3.png)

Problem: `geom._get_plot_args` renames keys in `mpl_params` according to `_aes_renames`, but not in a deterministic order. In particular, `geom_bar` and `geom_histogram` both include renames:

- `color` -> `edgecolor`
- `fill` -> `color`

which when done in that order are fine but in the other order causes `color` to get dropped.

Solution: use `OrderedDict` in `geom_bar` and `geom_histogram` to ensure that the `color` -> `edgecolor` rename happens before the `fill` -> `color` rename.",2,1,[]
31,94488844,564,13384593,2016-11-19 17:39:12,2016-11-20 21:35:50,closed,pandas-0.19 compatibility,,0,1,[]
32,94327331,563,13384593,2016-11-18 09:22:28,2016-11-20 21:36:02,closed,Add missing import,"Line 21 fails in the current build, as cycler has not been imported.
This imports cycler.",0,1,[]
33,89546272,556,13384593,2016-10-17 00:16:56,2016-11-20 21:36:14,closed,Create MANIFEST.in,"Add explicit MANIFEST so that LICENSE gets bundled in the source distribution.
",0,1,[]
34,84963808,541,13384593,2016-09-12 23:43:40,,open,Allow user to pass x/ytick_formatter argument to scale_x/y_continuous() for lambda function tick formatting,"Hi all,

As far as I could tell, there isn't an easy way to use a lambda function to format the axis tick labels outside of setting the ggplot.x/ytick_formatter directly (please correct me if I'm wrong). I baked this into the scale_x/y_continuous classes, as this seemed to me like the most reasonable place for it. Feedback is welcome and appreciated! Thanks!
",0,1,[]
35,83714491,538,13384593,2016-09-01 21:59:32,2016-11-20 21:37:05,closed,Fixed stats_smooth.py to ensure that dataframes with NaN values are r…,"…endered correctly.  Proir to this fix, no fit line was drawn when using the 'lm' method.  Two lines have been added to drop NA values from a filtered version of the dataframe to ensure that all lines are drawn.
",0,1,[]
36,83281875,535,13384593,2016-08-30 14:28:01,2016-11-20 21:36:40,closed,Update theme_538.py,"Theme 538 missing cycler import
",0,1,[]
37,81966817,530,13384593,2016-08-19 11:31:54,,open,Stacked bar plots don't become narrower,"With position dodge, bar plots need their bars to become narrower to fit them all. With position stack or fill, that doesn't need to happen, but it was happening anyway.
",0,4,[]
38,81487299,528,13384593,2016-08-16 15:00:12,2016-08-17 13:49:39,closed,Fix bar graphs.,"It looks like 2f0afb74a3 broke them, facetgroup is no longer a defined variable (only relevant when faceting), and geom_bar.plot doesn't accept kwarg `lookup` (should be `lookups`).
",2,2,[]
39,80335226,524,13384593,2016-08-06 08:58:01,2016-08-12 20:36:55,closed,boxplot/errorbar/violin: sort Categorical x aesthetics,"When the x aesthetic of these geoms refers to an ordered pd.Categorical,
they should sort according to that ordering. Previously they were simply
ordering according to a simple sort of the values.

x.drop_duplicates() might seem more natural than Series(x.unique()). But
I did some testing, and drop_duplicates is considerably (2-10x) slower
in most cases.

(The exceptions were with non-categorical string data: they were about
even with a lot of levels, and drop_duplicates was about 2x _faster_
with only a small number of levels. But with non-categorical numeric
data, or categorical numeric or string data, unique is faster.)
",0,1,[]
40,80315082,523,13384593,2016-08-05 22:20:11,2016-08-06 07:49:10,closed,"geoms boxplot, errorbar, violin: remove special casing in ggplot.py, and sort categorical variables",,1,3,[]
41,79840864,518,13384593,2016-08-03 02:52:48,2016-08-03 13:55:58,closed,Fix #517: Apply limits to all facets,"Fixes https://github.com/yhat/ggplot/issues/517:

``` python
(ggplot(diamonds, aes(x='carat')) +
    geom_histogram() +
    ylim(low=-1000) +
    facet_wrap(x='cut') +                 # Good: ylim applies to all facets
    #facet_wrap(x='cut', scales='free') + # Fixed: ylim applies to all facets
    geom_blank()
)
```

![image](https://cloud.githubusercontent.com/assets/627486/17352325/a3050dba-58ea-11e6-8fae-3bf30e7ff268.png)

``` python
(ggplot(diamonds, aes(x='carat')) +
    geom_histogram() +
    ylim(low=-1000) +
    #facet_wrap(x='cut') +               # Good: ylim applies to all facets
    facet_wrap(x='cut', scales='free') + # Fixed: ylim applies to all facets
    geom_blank()
)
```

![image](https://cloud.githubusercontent.com/assets/627486/17352326/a51ff27c-58ea-11e6-9ea2-b815265af3c7.png)
",0,1,[]
42,79465311,514,13384593,2016-07-30 19:08:02,2016-07-30 20:51:46,closed,StringIO.StringIO() -> six.StringIO(),"py3k doesn't have StringIO, so use six.StringIO to find the right target.
",0,1,[]
43,79032139,511,13384593,2016-07-27 14:17:53,2016-07-31 16:18:58,closed,Enables data and mapping keywords for geoms,,0,2,[]
44,78600014,509,13384593,2016-07-24 14:44:03,2016-07-25 00:01:31,closed,Update ggplot.py,"correct the docstrings for the ""height"" in ""def save"".
",0,1,[]
45,76841584,504,13384593,2016-07-09 08:14:35,2016-07-11 13:22:13,closed,Removing contrasting edges in scatter plots by default,"The matplotlib documentation for the `edgecolors` parameter of the
`scatter` method states the following:

> ""If None, defaults to (patch.edgecolor). ... If it is ‘none’, the
> patch boundary will not be drawn.""

The default value is currently `None` which makes all of the points in
a scatter plot show a contrasting edge. This does not match the style
of ggplot2 and has a very ""noisy"" look. This change switches the
`edgecolors` parameter to `'none'`, which removes the edge completely
makes the plot match ggplot2's look and also reduces visual noise in
the graph.
## Scatter plot before the change:

![before](https://cloud.githubusercontent.com/assets/10200/16706891/8e8ea37c-458b-11e6-972b-4f24bd04e438.png)
## Scatter plot after the change:

![after](https://cloud.githubusercontent.com/assets/10200/16706892/977b016a-458b-11e6-81d5-0219b8f38c08.png)
",2,1,[]
46,76784749,502,13384593,2016-07-08 17:14:41,2016-07-11 14:32:21,closed,Universal wheels,"Because the source is 2/3 compatible, this cfg flag will tell `bdist_wheel` to build a universal wheel.

See https://wheel.readthedocs.io/en/latest/#defining-the-python-version
",1,1,[]
47,76783361,501,13384593,2016-07-08 17:03:04,2016-07-11 13:22:38,closed,Python 3 compat tweaks (unicode/str/UserDict),"Fixes #500 and simplifies an explicit version check for UserDict using the magic of `six`
",2,1,[]
48,74094273,493,13384593,2016-06-16 14:48:52,2016-06-16 21:52:37,closed,store version only in ggplot package,"This largely reverts 5d2f1b2ebc3647cca919ef49ca5a87924a4c61ee

Effects:
- only one place to store version (ggplot 0.9.4 `__version__` reports itself as 0.9.3)
- avoids importing ggplot in setup, which requires all dependencies,
  which may not be installed yet when setup.py is run to determine what the dependencies are.
",0,1,[]
49,73653733,491,13384593,2016-06-13 22:29:34,2016-06-14 20:45:57,closed,Fix command to install from github,"... for lazy developers which copy commands without thinking
",1,1,[]
50,73120267,490,13384593,2016-06-08 21:05:51,2016-06-08 21:26:38,closed,"Spelling and minor formatting changes to ""intro""","Spelling and formatting fixes.

Driveby fix to this very promising library.
",0,1,[]
51,70386469,480,13384593,2016-05-17 16:17:04,2016-05-17 20:29:24,closed,Timezone optional argument in date_format.py,"Included a new argument tz to date_format, with value None by default. 
tz is used as tz argument for DateFormatter, and it must be an instance of datetime.tzinfo

This allows to specify a timezone for the date format.
",0,1,[]
52,70255837,479,13384593,2016-05-16 20:28:29,2016-05-31 20:31:31,closed,Smoothers shouldn't convert x series from dates to ordinals,"Smoothers convert x-axis dates into numbers so they can do their math. Since the smoothers pass the x-series back out (in case the values have been adjusted) these changes make sure that the values are converted back if necessary before they're returned. Fixes issue #477.
",0,1,[]
53,65809450,474,13384593,2016-04-08 16:07:05,2016-05-31 20:31:30,closed,Use axes.prop_cycle,"`axes.color_cycle` was deprecated in matplotlib 1.5:

> ### Added `axes.prop_cycle` key to rcParams
> 
> This is a more generic form of the now-deprecated `axes.color_cycle param`. Now, we can cycle more than just colors, but also linestyles, hatches, and just about any other artist property. Cycler notation is used for defining property cycles. Adding cyclers together will be like you are zip()-ing together two or more property cycles together:

http://matplotlib.org/users/whats_new.html?highlight=prop_cycle#added-axes-prop-cycle-key-to-rcparams
",0,1,[]
54,62885511,472,13384593,2016-03-15 10:45:15,2016-05-31 20:31:30,closed,legend-functionality for facet-grid,"I have improved the legend-function to provide a legend for the facet-grid. It can be chosen whether the legend should be above or at the side of the drawing.
",0,3,[]
55,51746158,462,13384593,2015-11-25 02:42:24,2016-05-31 20:31:30,closed,fix issue with patsy compatibility,"This uses the newer Patsy API, and requires its use for in setup.py.
",2,1,[]
56,46471359,454,13384593,2015-09-30 23:50:13,2016-05-31 20:31:30,closed,Update contributing.rst,"Minor spelling and grammar corrections to the contributions doc. No changes were made to the meaning, only corrected plural/singular forms and a couple of items that were obviously typos. (This was less about the need for these changes to happen, and more about my getting comfortable with becoming a new contributor to ggplot!)
",0,1,[]
57,46032924,453,13384593,2015-09-25 16:46:10,2016-05-31 20:31:30,closed,"Use ""is"" instead of  ""=="" for numpy array comparison","numpy will be using ""=="" for elementwise comparisons in the future for numpy arrays. As as a consequence the following warning pops up when creating a plot with this class:

FutureWarning: comparison to `None` will result in an elementwise object comparison in the future.

Changing ""=="" to ""is"" for this case.
",2,1,[]
58,43728865,451,13384593,2015-08-31 03:19:09,2016-05-31 20:31:30,closed,making figure an attribute of the class,"I believe this modification can make easy to access to the matplotlib figurecanvas when embeding different figures in an app is required. http://matplotlib.org/examples/user_interfaces/embedding_in_gtk3.html .

p = ggplot(mtcars, aes('cyl'))
p.draw()
print(""figurecanvas"", p.figure.canvas)

p.figure.canvas can be added as a widget depending on the backend being used.
",0,1,[]
59,42632336,446,13384593,2015-08-17 20:48:22,2016-05-31 20:31:30,closed,Remove unused code from smoothers,"I was looking at the code to generate smoothed confidence intervals and realized that one line was just dead code that was not removed from a previous update.
",1,1,[]
60,40119145,440,13384593,2015-07-16 11:25:49,2015-08-20 13:39:50,closed,Fixed tests code and bug #428,"Refreshed the base images to support new version of pandas and fixed the bug causing the error message:

```
TypeError: pivot_table() got an unexpected keyword argument 'rows'
```

This error was mentioned in issue #428 and #430 
#434 has similar fix, but in addition to that, I have also added some code to get Travis CI to pass.
",0,3,[]
61,40107450,439,13384593,2015-07-16 08:55:17,2015-07-16 11:22:48,closed,Fix: Changed statbin2d to use index instead of rows to fix #434,"In addition to the fix by @roblevy I also changed statbin2d to use index option instead of rows.
",0,3,[]
62,39228543,436,13384593,2015-07-05 23:11:00,2016-05-31 20:31:30,closed,Fix readme for PyPI,"Pandoc doesn't generate valid RST files. You have to hand author them
",1,1,[]
63,37707683,434,13384593,2015-06-15 16:04:30,2016-05-31 20:31:30,closed,Changed pd.pivot_table call to use index keyword,"This is a (very very easy) fix for [Issue 428](https://github.com/yhat/ggplot/issues/428) which states that the pandas API has changed.

But it's just the name of the keyword command which has changed from `rows` to `index` for consistency with the `pivot()` function.
",1,1,[]
64,37422218,433,13384593,2015-06-11 01:46:24,2015-06-11 14:12:41,closed,Fix y axis tick labels for boxplot,"A small fix for y axis tick labels. The original code set `yticklabels` before making `boxplot`, in which case `boxplot` will override the ticks to `1,2,3,...`.
",0,1,[]
65,35748042,430,13384593,2015-05-19 16:17:51,2016-05-31 20:31:30,closed,Issue #428 - Pandas API has changed,"Fixes Issue #428.  As of about Pandas 16.0, the API for pivot_tables has changed.  The keyword arguments 'rows' and 'cols' have changed to 'index' and 'columns'
",0,1,[]
66,31279857,413,13384593,2015-03-16 20:12:12,2016-05-31 20:31:30,closed,fix legend not being displayed due to wrong axes reference,"Over here legend was not being displayed. Debugging the behaviour showed me, that the references to the axes seemed to be different. The legend box was added correctly to the `ax` object in the `if self.legend:` block, but the `ax = axs[0][self.n_rows - 1]` object seemed to be different from the `for ax in plt.gcf().axes` references (both `plt.gcf().axes` and `axs` had only one element).

One was printed as `Axes(0.125,0.1;0.62x0.8)`, the other was printed as `Axes(0.125,0.1;0.775x0.8)`. So the reference seemed to be different, the legend was added to the wrong element.

The line replacement from the pull request works on my PC (but I do not know if it has any side effects on other visualizations!).
",0,1,[]
67,30886644,412,13384593,2015-03-10 19:59:54,2016-05-31 20:31:30,closed,Update ggplot.py,"Changed six import to improve 2to3 compatibility.
",0,1,[]
68,30003359,409,13384593,2015-02-25 16:45:11,2016-05-31 20:31:30,closed,pad histogram. see issue #404,"This pads the histogram with extra bins. The patch is only for the numeric case with binwidth set.
",2,1,[]
69,28550453,405,13384593,2015-02-03 13:05:13,2016-05-31 20:31:29,closed,add husl requirement,,4,1,[]
70,28144792,403,13384593,2015-01-27 21:12:21,2015-01-27 22:01:10,closed,typo fix,,1,1,[]
71,24969502,390,13384593,2014-11-24 22:30:10,2016-05-31 20:31:29,closed,Fixed bug causing legends to print first 3 items only,"When using scale_colour_brewer legends would consists only of the first
3 items because of the evaluation order of a python get statement.

The code `a.get('color', a['fill'])` would throw a `KeyError`
when the key `fill` wasn't present even when `color` was present and
there wasn't any reason to evaluate the second argument of `get` per se.

I'm to blame for this bug myself.
",0,1,[]
72,23723884,384,13384593,2014-11-01 20:40:31,2014-11-02 18:26:44,closed, Fixed issue for data frames with no 0 index,"Saving a dataframe with no 0-indices results in a KeyError. This is
because calling `[0]` on a dataframe doesn't return the first row but instead
the row assigned to 0-index. If no 0-index exists then using `[0]`
throws a `KeyError`. For example:

``` python
df = pd.DataFrame({ 999 : { ""test"": 0 }})
df[0] # Results in KeyError
df.iloc[0] # Returns the proper line with index 999
```

The usage of `[0]` has been changed to `.iloc[0]` to fix this issue.
",1,3,[]
73,23134579,380,13384593,2014-10-22 04:31:25,2014-11-22 12:28:10,closed,Fix for #376. ,"The axis handles that the legend script uses are made old if no facets are used. This change updates the axs variable to point to the new axis handles.
",0,1,[]
74,22586131,378,13384593,2014-10-10 20:24:34,2014-11-22 12:28:29,closed,Implemented a baseline geom_tile.,"This was made to address #301 by adding some basic capability.
It doesn't completely address #293 since I was lazy and didn't
write any unit tests. :-)

The tile geom now creates a tiled geom similar to R ggplot2 with
some caveats:
- If you add the fill parameter to the ggplot aes wrapper, ggplot
  will arbitrarily map colors without taking into account ordering
  of the fill values, which can't (as far as I know) be stopped
  by the geom coming down the pipe. If sent this way, the geom gets
  the already mapped fill values and is unable to recover their
  numeric values to make a heat map image, so all geom_tile plots
  drawn like this are deemed 'categorical'.
- If you add the fill parameter to geom_tile's aes wrapper, the
  actuall fill values are sent, so geom_tile can use them to make
  a heatmap. This is the only way to do that.
- If you want to set the color range for a heat map, you have to
  do it before sending the geom.

So as far as useability is concerned:
- If you want to tile categorical data, you must put the fill in
  the ggplot aes.
- If you want to make a heat map, you must put the fill in the
  geom aes.
- For heat maps, send color gradients before the geom.

(Technically one can get around the first restriction by duplicating
code in the geom, but I chose to issue an Exception instead to avoid
duplicating code).

Some examples of use:

```
# For categorical data, put in the ggplot aes wrapper.
ggplot(aes(x='x', y='y', fill='fill'), data=df) + geom_tile()

# For a heat map, put in geom aes wrapper.
ggplot(aes(x='x', y='y'), data=df) + geom_tile(aes(fill='fill'))

# If fill is sent in both wrappers, a categorical view will be
# chosen.

# Send color gradients for the heat map first.
ggplot(aes(x='x', y='y'), data=df) + scale_color_gradient(low='blue', mid='white', high='red') + geom_tile(aes(fill='fill'))
```
",5,1,[]
75,22060907,374,13384593,2014-10-01 09:29:47,2014-11-22 12:28:41,closed,Fix for py 3,"py 3 install gives an error on import:

```
/usr/local/lib/python3.4/dist-packages/ggplot/components/palettes.py in <module>()
      9 from six.moves import range
     10 
---> 11 import husl
     12 from .xkcd_rgb import xkcd_rgb
     13 


ImportError: No module named 'husl'
```
",2,1,[]
76,21590279,371,13384593,2014-09-22 16:12:15,2014-10-20 14:08:48,closed,allow 'python setup.py sdist bdist_wheel',"add missing file to get an universal  .whl package on pypi
",0,1,[]
77,21381475,369,13384593,2014-09-17 17:14:06,2014-11-22 12:29:00,closed,Fixed compatibility with python 3.x,"Python 3.x will not load the husl module unless it is specified that its location is relative to the palettes.py file.
",0,1,[]
78,20282029,365,13384593,2014-08-26 00:47:36,2014-09-09 03:16:12,closed,Overlapping legend boxes fix,"I humbly offer a one-line fix.

I came across a small bug today with overlapping legend boxes. It turns out that when a new column is needed for the legend boxes, the running count of legend rows is erroneously reset to zero.

If there is sufficient room below the last created legend and if the last created legend was put on a new column, the running sum of rows would be set to zero and the next legend would be placed on the top of the column instead of below the last created legend.

![before](https://cloud.githubusercontent.com/assets/2652029/4038562/9a953bb6-2cb7-11e4-914c-54b654f1b34f.png)

(The script used to generate these plots can be found at https://gist.github.com/KelvinLu/eb48e9b0e147953d455c)

Changing the one line results in:

![after](https://cloud.githubusercontent.com/assets/2652029/4038561/9a95027c-2cb7-11e4-8ef8-cabcc84cfa99.png)

tests.py encountered one error about not being able to find a new dotplot geom module, which I don't believe is about this issue. All the images looked OK in my spot check of the results.

![capture](https://cloud.githubusercontent.com/assets/2652029/4038700/7f75a778-2cba-11e4-80fa-98455811480c.PNG)
",2,1,[]
79,19895364,360,13384593,2014-08-18 00:40:51,2016-05-31 20:31:29,closed,WIP: Monolithic Rewrite,"Covers #283 and touches on stuff discussed in #259 and #221.

This is a complete rewrite of ~~the plotting pipeline~~ nearly everything so as to not to violate the [layered-grammar](http://vita.had.co.nz/papers/layered-grammar.pdf). As such there is a close adherence to the ggplot2 ~~plot building pipeline~~ code base.

It is far from being done, the following need to be addressed:
- [x] scale transformations e.g. `log10, sqrt` (concerns in #283)
- [x] matplotlib subplotting stuff
- [x] Legend
- [x] Rebase and apply changes
- [ ] Theme all elements of the plot
- [ ] Fix qplot
- [ ] Replace test infrastructure with newest from MPL. (At present it is acting up)
- [x] Get it working with Python 3
- [ ] Comprehensive tests
- [ ] Code profiling
- [ ] pep8

**Testing and Contributing**
- Install the rewrite branch, `pip install git+https://github.com/has2k1/ggplot.git@rewrite`
- Please report issues at https://github.com/has2k1/ggplot/issues and pull requests at https://github.com/has2k1/ggplot/pulls
- Thanks
",28,79,[]
80,19575257,358,13384593,2014-08-10 17:18:37,2014-08-10 17:35:34,closed,"Date histograms, better colors",,0,10,[]
81,18713479,348,13384593,2014-07-22 13:30:38,2014-07-22 13:44:17,closed,Stat summary,"Hi,

I implemented the stat `stat_summary` (http://docs.ggplot2.org/current/stat_summary.html). I also implemented the default functions that are provided in R, i.e. `mean_cl_boot`, `mean_cl_normal`, `mean_sdl`, `median_hilow` and `mean_se`. As the syntax `fun.data = 'mean_cl_boot'` is not valid in python, I changed it to `fun_data = ...`.

Besides these predefined functions that can be given as string, one can provide arbitrary functions that take a series and return a series containing `y`, `ymin` and `ymax` (for `fun_data`) resp. a scalar (for `fun_y`, `fun_ymin` and `fun_ymax`). Examples are provided in the docstring.

At the moment, these functions `mean_cl_boot` etc. are implemented in `ggplot/stats/stat_summary.py`. Probably it is a good idea to move them somewhere else to make them available easier in case one wants to change the default parameters. But I am not sure where the right place for them would be. I will add tests for these functions too, as soon as they are at their final place. For stat_summary, I already wrote tests.
### Example

```
from ggplot import *
ggplot(aes=(x='cut', y='carat'), data=diamonds) + stat_summary(fun_data = 'mean_cl_boot')
```

![default](https://cloud.githubusercontent.com/assets/4093707/3658465/e1ec74ae-11a3-11e4-82b2-61561b3a2a38.png)
",1,8,[]
82,18620468,344,13384593,2014-07-19 12:50:07,2014-07-20 10:04:17,closed,Fixes...,"Passing in a numpy array instead of a list fails checks like `if values:`
as numpy arrays raise an Exception: ""ValueError: The truth value of an
array with more than one element is ambiguous. Use a.any() or a.all()""

Not sure if I got all instances...

Closes: #333 

Also reexport all scales (scale_x_discrete was missing and some color/colour variants).
",4,4,[]
83,18545413,343,13384593,2014-07-17 18:26:33,2014-07-17 21:30:15,closed,Dotplot,,2,15,[]
84,18110539,339,13384593,2014-07-08 15:50:13,2014-07-17 17:01:36,closed,Geom pointrange,"Hi,

I implemented the geoms geom_linerange and geom_pointrange which are needed for stat_summary (which I already started to implement). I hope my implementation is okay, I will be happy to change everything that you wish.

At the moment, geom_linerange and geom_pointrange are implemented independent. That is not as elegant as it could be, as geom_pointrange is essentially just geom_point+geom_line. However, I am not sure how I could implement it this way. Any advice would be appreciated.
### Example

![test](https://cloud.githubusercontent.com/assets/4093707/3512173/b96855ea-06b6-11e4-83f0-1a381813ff55.png)
",9,12,[]
85,17867212,336,13384593,2014-07-02 04:14:06,2014-07-09 20:53:36,closed,Fixing a typo in the exception message. Fixes #335,"Fixing a small typo in the exception message. 

Note: I forgot to create a bugfix branch .. is it ok to commit directly on master for such a small thing?

Ref: https://github.com/yhat/ggplot/issues/335#issuecomment-47712170
",0,1,[]
