index,id,number,repo_id,created_at,closed_at,state,title,body,total_comments,total_commits,labels
10,701931306,11473,3834332,2021-08-03 03:52:12,2021-08-09 22:00:38,closed,Remove test and extra sections from meta.yaml,"While updating the [CI section](https://docs.bokeh.org/en/latest/docs/dev_guide/testing.html#continuous-integration) of the dev docs, I noticed some outdated information in `meta.yaml` (e.g. `sphinx >=1.8`).
This PR removes the sections `test` and `extra` that are no longer needed.

cc @bryevdv ",4,5,"['status: accepted', 'type: task', 'reso: completed', 'tag: CI']"
11,701879712,11472,3834332,2021-08-03 01:12:48,2021-08-05 16:49:19,closed,Make prepare_value more efficient for hinted ColumnData events,"- [x] issues: fixes #11138
- [x] tests added / passed

After a little back and forth, I think this is the most minimal change, that also makes no new public API commitments. I contemplated making `validate` accept a `hint` directly but that would have required a huge number of tedious changes, opened up a new public parameter, and also left open what to do if inapplicable hints were passed to the wrong targets. 

With this change the benchmark from the OP is now ~constant independent of the number of columns (about 1-2 ms on my laptop) cc @JulianHirsch

<img width=""821"" alt=""Screen Shot 2021-08-02 at 17 25 52"" src=""https://user-images.githubusercontent.com/1078448/127941850-8aecf8b0-419c-4874-b2e8-031a3638acb1.png"">

Here is the lightly updated benchmark:

<details>

```python
#Using Bokeh==2.3.0 as server app
import pandas as pd
from bokeh.plotting import figure, curdoc, show
from bokeh.models import ColumnDataSource
from bokeh.layouts import layout
import random
import time
import numpy as np

N_test = 3

times_list_cols = []

def update_data(n_cols, n_rows):
    # Prepare a CDS with some random value:
    df = pd.DataFrame({""Value1"": [int(random.random()*10) for i in range(n_rows)]})

    # Add n_cols additional columns with random values
    for i in range(n_cols):
        df[f""col_{i}""] = df[f""Value1""]/i

    # Create actual CDS
    source = ColumnDataSource(df)

    # Update one column and make N_test time measurements
    new_column = source.data[""Value1""]+1
    time_needed=[]
    for test_n in range(N_test):
        t0=time.time()
        source.data['Value1'] = new_column
        time_needed.append(time.time() - t0)

    return np.mean(time_needed)

# Check impact of columns and show results
times=[]
N_rows=5000
for n_cols in range(0,200):
    time_needed = update_data(n_cols=n_cols, n_rows=N_rows)
    times.append(time_needed)
    print(f""Time needed for {n_cols} cols and {N_rows} rows: {time_needed}"")

plot_rows = figure(plot_width=800, plot_height=250)
plot_rows.line(x=np.arange(0,200), y=times)
plot_rows.yaxis.axis_label = 'Time in s'
plot_rows.xaxis.axis_label = 'Number of Columns in CDS'
plot_rows.title.text = ""Increasing the number of COLUMNS in a CDS""

show(plot_rows)
```
</details>


As an aside this should also make some improvement for streaming column data as well (I added a branch to handle `ColumnsStreamed`)",1,1,['status: accepted']
12,701378055,11469,3834332,2021-08-02 11:23:20,,open,Provide complete model context for deserialization of instances,"- [ ] integration tests

fixes #11422
",0,1,['status: WIP']
13,701278717,11468,3834332,2021-08-02 09:06:09,,open,Clean up attribution elements when destroying `TileRendererView`,"- [ ] regression tests

fixes #11413
",0,1,['status: WIP']
14,701082741,11467,3834332,2021-08-02 03:21:32,2021-08-02 18:04:04,closed,Update to Sphinx 4.1,"This PR updates to Sphinx 4.1, which should afford improvements in future PRs. This PR also makes some minor edits to classifiers and also fixes an small filesystem layout annoyance that has been around forever. ",6,5,"['tag: component: docs', 'status: accepted', 'type: task', 'reso: completed']"
15,701027109,11466,3834332,2021-08-02 00:50:20,,open,add python conveniences to mathtext,"- [x] issues: fixes #11395
- [x] tests added / passed
- [ ] release document entry (if new feature or API change)
",2,2,"['type: feature', 'status: WIP', 'tag: API: models']"
16,700999284,11465,3834332,2021-08-01 22:43:52,2021-08-10 22:15:58,closed,Simplify the SVG backend,"- [x] drop xlink namespace and related cruft
- [x] use bokehjs' random number utilities",0,14,"['status: accepted', 'type: task', 'reso: completed', 'tag: component: bokehjs', 'tag: svg']"
17,700693676,11464,3834332,2021-07-31 11:03:33,2021-08-01 13:02:40,closed,Restore and robustify bokeh's SVG unit tests,"fixes #11460
",0,4,['status: accepted']
18,700444790,11463,3834332,2021-07-30 16:58:24,2021-07-30 19:37:33,closed,Skip svg export test,"Skips `test_get_svg_no_svg_present()` of `tests/unit/bokeh/io/test_export.py` due to unknown diff in `xlink:href` of output. This is currently causing universal failure of Bokeh-CI unit tests.

ref: #11460
",2,1,"['status: accepted', 'type: task', 'reso: completed']"
19,699661104,11459,3834332,2021-07-29 16:06:49,2021-07-30 19:38:41,closed,Update file_input.py,"This example is using `js_on_change` to respond to an internal ""change"" event instead of a specific property. I don't believe this has ever been officially endorsed and AFAIK this is not demonstrated any place else. Updating to respond to the `filename` property.

ref: https://discourse.bokeh.org/t/fileinput-widgets-callback-on-value-parameter-comes-before-filename-is-set/8209
",0,1,"['status: accepted', 'type: task', 'reso: completed', 'tag: component: examples']"
20,699478957,11458,3834332,2021-07-29 12:16:04,2021-08-01 14:17:43,closed,Iurypiva/testing svg draw image,"- [x] issues: relates to #11337 
- [x] tests added / passed
- [x] checked with [w3c reference](https://www.w3.org/TR/2dcontext/#dom-context-2d-lineto)",0,4,"['tag: component: tests', 'status: accepted', 'type: task', 'reso: completed', 'tag: component: bokehjs', 'tag: svg']"
21,699447806,11456,3834332,2021-07-29 11:29:12,,open,Robustify subset <-> fullset conversions around inspections,"- [ ] tests

fixes #11437",0,2,['status: WIP']
22,699148687,11454,3834332,2021-07-29 02:10:16,2021-07-29 03:07:47,closed,Fix spec.py and cleanup scripts cruft,"This PR fixes the `scripts/spec.py` script to be able to handle recent property aliases and UndefinedType values. It does this by:

* skipping Aliases entirely (since they don't exist on the BokehJS side this is appropriate)
* emitting `""<Undefined>""` for values of `UndefinedType`

cc @hafen on the changes above, otherwise the output should be the same as it was before.  FYI `Undefined` is used for non-nullable types that have no default value (i.e. a user *must* set a value explicitly)

Additionally, while working on this, I noticed that the old `scripts/deps.py` file was only used by the `docker-tools`. I wanted to make sure they still worked, and discovered that none of the old docker files work at all anymore, and can't have worked for quite some time. This tells me they are not in use at all. So, I went ahead and deleted `deps.py` as well as the entire `docker-tools` directory. cc @bokeh/dev I would like to create a real docker-based dev workflow to draastically simplify onboarding new contributors, but at this point we should start fresh. ",0,2,"['status: accepted', 'type: task', 'reso: completed']"
23,699083260,11453,3834332,2021-07-28 23:45:32,,open,Correctly initialize `CircleView.max_size`,"- [ ] regression tests

fixes #11446
",0,1,['status: WIP']
24,698370343,11451,3834332,2021-07-28 05:14:13,2021-07-29 01:39:54,closed,License tests compatible with Windows,"This PR is to address an issue with the codebase license checks failing on Windows.
Ultimately decided just to skip the license tests in Windows.

~For _tests/codebase/test_js_license_set.py_, I found a quick fix of `shell=True`. I've read online there are possible security concerns with this, so I'm not sure if this is acceptable or not.~

~For _tests/codebase/test_license.py_, I found a couple issues:~
1.  ~The command began with `""diff""` instead of `""git diff""`. I found OS X can interpret `""diff""` alone but Windows cannot.~
2.  ~The test asserted `proc.returncode == 0`, which I found is `True` whether the two LICENSE.txt are different or not. Instead I asserted the output `diff = proc.stdout.decode('utf-8')` should be blank.~

~These changes appear to work on my mac as well, so hopefully it's os-independent now.~
- [x] issues: fixes #11444
- [x] tests passed
",9,5,['status: accepted']
25,698258327,11450,3834332,2021-07-27 23:52:21,2021-07-30 15:51:26,closed,Cleanup bokeh.sphinxext,"- [x] issues: fixes #10137
- [x] release document entry (if new feature or API change)

OK ostensibly this fixes (or at least improves) the jumpy anchors. But I wanted to take the opportunity to also clean up many things in `bokeh.sphinxext`. Some highlights:

* improve jumpy anchors
* fix broken collapsible SRI hash tables (discovered during this PR)
* use consistent code pattern for custom node visitors
* refactor `bokeh-plot` into smaller functions

There's plenty more that could still be improved but this seemed like a good stopping point for now. @hyles-lineata please build the docs locally with this PR and check them out. Things look good to me but a second pair of eyes would be good. Additionally please leave any comments or questions on the changes themselves.",1,18,['status: accepted']
26,697454347,11447,3834332,2021-07-27 01:09:18,2021-08-01 15:28:40,closed,"Add tests to SVG backend styling methods, update old SVG tests and improve testing framework","- [x] issues: relates to #11337 
- [x] tests added / passed
- [x] checked with [w3c reference](https://www.w3.org/TR/2dcontext/#dom-context-2d-lineto)",1,8,['status: superseded']
27,696640845,11445,3834332,2021-07-26 03:02:24,2021-07-26 03:36:18,closed,publish dev docs with release level,"Dev docs will now be publised at `/en/dev-2.4/`, `/en/dev-2.5/` etc based on the current release level, instead of generic `/en/dev/`
",0,1,"['status: accepted', 'reso: completed', 'tag: CI']"
28,696181444,11443,3834332,2021-07-23 20:02:14,2021-07-24 22:16:33,closed,Update wording around output_file(),This PR updates some wording regarding `output_file()` in various places. It also adds `output_file()` and `output_notebook()` to rst_epilog.txt. This work is in preparation of making documentation example names more consistent (#10377).,0,2,"['tag: component: docs', 'status: accepted', 'type: task', 'reso: completed']"
29,696132236,11442,3834332,2021-07-23 18:20:10,,open,Reorganize git hooks,"- [ ] issues: fixes #11431
- [ ] tests added / passed
- [ ] release document entry (if new feature or API change)
",11,6,['status: WIP']
30,694892407,11441,3834332,2021-07-22 06:02:34,2021-08-05 04:54:17,closed,Add default muted glyph unconditionally,"#### Issue:
Muted glyphs are only handled if ""muted_"" properties were specified. This conflicts with `plot.legend.click_policy = 'mute'` since the click policy can be set without ""muted_"" glyph properties.

#### Solution:
Handle `muted_glyph` in the same manner as `nonselection_glyph` - unconditionally created, and if no ""muted_"" properties are specified, the default `muted_glyph` has the same properties as the main glyph, except alpha overridden at 0.2.

- [x] issues: fixes #8390
- [x] tests added / passed
- [ ] release document entry (if new feature or API change)
",13,11,['status: accepted']
31,693793020,11438,3834332,2021-07-20 20:03:08,2021-07-21 03:08:54,closed,Sprinters example: updated CustomJS; some PEP8 cleanup,"- [X] issues: fixes #11178

Updated CustomJS to reflect current ColumnDataSource structure; some cosmetic changes.
",1,9,['status: accepted']
32,692946478,11435,3834332,2021-07-19 21:46:38,2021-08-01 13:38:49,closed,Iurypiva/testing paths svg,"- [x] relates to issue #11337
- [x] tests added / passed
- [x] checked with [w3c reference](https://www.w3.org/TR/2dcontext/#dom-context-2d-lineto)",1,1,"['tag: component: tests', 'status: superseded', 'tag: component: bokehjs', 'tag: svg']"
33,692842450,11433,3834332,2021-07-19 18:51:06,2021-07-20 04:41:03,closed,Parse docstrings in examples for gallery detail pages,"- [X] issues: fixes #11381


Parses docstrings by adding a `doc` property to both ExampleHandler and CodeRunner, adding the example's docstring as a formatted element on the gallery detail page, and then stripping the redundant docstring out of the source code that appears along with the plot.
![Selection_061](https://user-images.githubusercontent.com/43212692/126212010-322f8d52-1359-4dbf-a918-769f84bed3cd.png)
",3,9,['status: accepted']
34,692193981,11427,3834332,2021-07-19 01:36:17,2021-08-01 13:36:53,closed,"Testing transforms, save, restore and clip","- [x] relates to issue #11337
- [x] tests added / passed

",1,10,"['status: superseded', 'tag: component: bokehjs', 'tag: svg']"
35,692112940,11426,3834332,2021-07-18 16:13:05,2021-07-19 02:32:24,closed,Fix pandas future warning,"- [X] issues: fixes #11415 
- [X] tests passed
",1,1,['status: accepted']
36,690932466,11421,3834332,2021-07-15 18:04:26,2021-07-15 19:49:40,closed,Add legend item visibility to user guide,"This PR adds a section on toggling visibility for legend items. This is a follow-up to #11412 and also fixes #9261.
cc @bryevdv ",2,6,"['tag: component: docs', 'status: accepted']"
37,689989684,11420,3834332,2021-07-14 14:59:28,2021-08-01 14:47:30,closed,add latex capabilities to tick labels,"- [x] issues: relates to #11355 
- [x] tests added / passed
- [ ] release document entry (if new feature or API change)
",5,11,"['type: feature', 'status: accepted', 'reso: completed', 'tag: component: bokehjs']"
38,689592238,11419,3834332,2021-07-14 05:18:53,2021-07-14 15:37:34,closed,Remove OrderedDict,"As of Python 3.7 standard  `dict` objects always retain insertion order. This small PR replaces all internal use of `OrderedDict` with `dict`. Additionally, one of the affected examples, `fourier_animated.py`, was also greatly simplified and streamlined, shaving off 100+ lines of code. 
",0,2,"['status: accepted', 'type: task', 'reso: completed']"
39,689463144,11418,3834332,2021-07-13 23:20:59,,open,Update developer docs,"This PR collects my updates to the developer docs.

Fixes #11354 ",2,25,['status: WIP']
40,688168339,11417,3834332,2021-07-12 20:54:41,2021-07-12 22:39:20,closed,Consolidate pip dependencies,"This pull request fixes a problem with pip dependencies in `environment.yml`. We used to have two subsections listing pip dependencies, but yml only parses one pip subsection. This pr consolidates all pip dependencies in one subsection.
",3,2,"['status: accepted', 'type: task', 'reso: completed']"
41,687392524,11416,3834332,2021-07-11 20:44:28,2021-07-12 19:43:40,closed,add pandas future warning for commits.py #11415,"

- [x] issues: fixes #11415 
- [ ] tests n/a

",2,1,['status: declined']
42,685635365,11412,3834332,2021-07-08 02:31:57,2021-07-12 15:25:42,closed,Add visible property to LegendItem,"- [x] issues: fixes #9261
- [x] tests added / passed
- [x] release document entry (if new feature or API change)

@tcmetzger could we find a time to pair on adding visual tests to this PR? I could work through the new instructions fresh. ",4,5,['status: accepted']
43,685465605,11409,3834332,2021-07-07 19:48:08,2021-07-07 22:00:42,closed,Bring up 2.3.x changes,Forward ports changes from 2.3.3 as well as a few previous 2.3.x changes that had not been ported yet.,0,4,"['status: accepted', 'type: task', 'reso: completed']"
44,685272904,11407,3834332,2021-07-07 14:58:02,2021-08-01 13:08:41,closed,Fix SVG backend moveTo if called before beginPath breaking,"- [x] issues: fixes #11402 
- [x] tests added",0,7,"['status: accepted', 'reso: completed', 'tag: component: bokehjs', 'tag: svg']"
45,684590992,11406,3834332,2021-07-06 18:31:23,2021-07-06 19:28:07,closed,Bryanv/2 3 3 release notes,"
",0,1,"['tag: component: docs', 'status: accepted', 'type: task', 'reso: completed']"
46,684046258,11405,3834332,2021-07-06 04:14:23,2021-08-01 13:32:01,closed,add ellipse to svg backend,"- [X] issues: fixes #11404 
- [X] tests added / passed

",1,5,['status: superseded']
47,683743411,11401,3834332,2021-07-05 14:18:20,2021-08-01 13:29:08,closed,Improve tests for SVG Backend - Transformations,"- [x] issues: relates to  #11337 
- [ ] tests added / passed
- [ ] release document entry (if new feature or API change)

",2,2,['status: superseded']
48,683207304,11400,3834332,2021-07-04 17:11:50,2021-07-07 20:01:32,closed,Change jitter caching to only cache offsets instead of values,"All pull requests must have an associated issue in the issue tracker. If there
isn't one, please go open an issue describing the defect, deficiency or desired
feature. You can read more about our issue and PR processes in the
[wiki](https://github.com/bokeh/bokeh/wiki/BEP-1:-Issues-and-PRs-management).

- [ ] issues: fixes #10756
- [ ] tests added / passed
- [ ] release document entry (if new feature or API change)
",4,6,['status: ready']
49,682928136,11399,3834332,2021-07-02 23:53:38,2021-07-03 01:04:45,closed,Increase session_token_expiration (test),"All pull requests must have an associated issue in the issue tracker. If there
isn't one, please go open an issue describing the defect, deficiency or desired
feature. You can read more about our issue and PR processes in the
[wiki](https://github.com/bokeh/bokeh/wiki/BEP-1:-Issues-and-PRs-management).

- [ ] issues: fixes #xxxx
- [x] tests added / passed
- [ ] release document entry (if new feature or API change)
",2,1,"['tag: component: tests', 'status: accepted', 'type: task', 'reso: completed']"
50,682887417,11398,3834332,2021-07-02 21:23:46,2021-07-07 05:45:14,closed,Add intro for categorical chapter,"There is still lots of improvements that can be made to this chapter, but this PR fixes two of the most bothersome things for me for a long time:

* Lack of any introductory discussion *at all*.
* Oddball ""categorical offsets"" section. (Now all top-level sections relate to data/plot types)

cc @tcmetzger please make any edits you see fit. 
",0,4,"['tag: component: docs', 'status: accepted', 'type: task', 'reso: completed']"
51,682552075,11397,3834332,2021-07-02 11:24:30,2021-07-02 12:16:51,closed,Restore support for relative font size units,"This PR only restores support for em size units. If fact it's better than the original, because it respects CSS of the canvas and its parent elements. Originally, the base font was derived from `.bk-root`, ignoring any further styling. Other relative units may work to some extent, but not necessarily in a meaningful way. This will hopefully be addressed in 3.0.

fixes #11110
",0,2,"['status: accepted', 'NEEDS BACK PORT']"
52,681683530,11394,3834332,2021-07-01 09:45:59,2021-07-05 22:34:24,closed,Revert layout to pre PR #10779 state,"- [x] restore broken `ColorBar`'s functionality (hacked/worked around)
- [ ] add tests for all regressions (ref issue #11403)

- fixes #11344
- fixes #11188
- fixes #11161 
- fixes #11083
- fixes #11057
- fixes #10851
",1,3,"['status: accepted', 'NEEDS BACK PORT']"
53,680992424,11393,3834332,2021-06-30 15:41:35,2021-06-30 21:59:21,closed,11392 address lgtm issues,"- fixes #11392
- ignores some LGTM issues that were determined to not be an issue
- minor change to redirects in auth example
- change to `open` mode as requested in #11392 

",1,6,['status: accepted']
54,680429586,11391,3834332,2021-06-29 23:42:26,2021-06-30 09:11:48,closed,Allow to scroll to the initial active tab,fixes #11284,0,2,"['status: accepted', 'NEEDS BACK PORT']"
55,680410322,11390,3834332,2021-06-29 22:46:45,2021-06-30 09:11:13,closed,Add support for vertically oriented button groups,"fixes #11374
",3,3,['status: accepted']
56,680258465,11388,3834332,2021-06-29 18:13:19,2021-07-02 13:28:31,closed,Don't configure `z-index` on root elements,"This PR should fix problems with all tooltip-like components, as long as they use `.bring-to-front()` Less mixin.

TODO:

- [x] visual tests

fixes #11365",0,2,"['status: accepted', 'NEEDS BACK PORT']"
57,680014370,11387,3834332,2021-06-29 13:50:09,2021-06-29 14:26:50,closed,Use an exact extension's version in a CDN URL,"fixes #11380
",0,1,"['status: accepted', 'NEEDS BACK PORT']"
58,678901327,11385,3834332,2021-06-28 10:06:14,2021-06-29 13:56:40,closed,app_index.html missing quotes in href attribute,"All pull requests must have an associated issue in the issue tracker. If there
isn't one, please go open an issue describing the defect, deficiency or desired
feature. You can read more about our issue and PR processes in the
[wiki](https://github.com/bokeh/bokeh/wiki/BEP-1:-Issues-and-PRs-management).

- [x] issues: fixes #11384 
- [ ] tests added / passed
- [ ] release document entry (if new feature or API change)
",1,1,"['status: accepted', 'NEEDS BACK PORT']"
59,676703680,11379,3834332,2021-06-24 00:30:43,2021-06-24 10:23:06,closed,Fix data access layout `SpatialIndex.bounds()`,fixes #11378 ,0,2,"['status: accepted', 'NEEDS BACK PORT']"
60,676510578,11377,3834332,2021-06-23 18:08:43,2021-07-05 23:17:19,closed,Backport changes from 2.4 to 2.3.3,"Backports PRs:

- [x] #11320
- [x] #11368 
- [x] #11370
- [x] #11379
- [x] #11385 
- [x] #11387 
- [x] #11391
- [x] #11397
- [x] #11388 
- [x] #11394",0,11,"['status: accepted', 'type: task', 'reso: completed']"
61,675830406,11371,3834332,2021-06-22 23:55:04,,open,Restore `bokeh-gl(.min).js` bundle,"Early WIP, doesn't work yet.

- [ ] resolve build system issues
- [x] resolve race conditions

fixes #11053
",0,1,['status: WIP']
62,675251596,11370,3834332,2021-06-22 09:37:35,2021-06-22 13:51:46,closed,Handle corner cases in LinearLinterpolationScale.v_compute(),"fixes https://github.com/holoviz/holoviews/issues/4978
",0,1,"['type: bug', 'status: accepted', 'reso: completed', 'tag: component: bokehjs', 'NEEDS BACK PORT']"
63,674862624,11368,3834332,2021-06-21 20:38:28,2021-06-21 23:15:51,closed,Fix rendering of legends for ellipse glyph,fixes #11367,4,1,"['status: accepted', 'NEEDS BACK PORT']"
64,673822714,11350,3834332,2021-06-19 05:03:02,2021-06-19 21:31:07,closed,Add -f option for conda env,"Adds the required `-f` option to the developers guide section explaining the use of `conda env` to create a local development environment. 

Partially fixes #11334 
",0,1,['status: accepted']
65,670402789,11343,3834332,2021-06-15 13:22:51,2021-06-20 19:31:53,closed,WebGL markers and rects reuse arrays and buffers,"Improvements to performance of WebGL rect and marker glyphs by reusing rather than recreating `Float32Array`/`Uint8Array`s and ReGL `Buffer` objects. Similar to PR #11277 that applied to line glyphs; together the two PRs close the 5th item of issue #11052. No change in functionality or tests.

There is a new TypeScript file `webgl/buffer.ts` which brings functionality that was in `base.ts`, `regl_wrap.ts` and `webgl_utils.ts` together into a number of `WrapperBuffer` classes that wrap ReGL `Buffer` objects (which in turn wrap WebGL buffer objects) and is a more elegant solution.

To demonstrate the performance of WebGL vs canvas, I have used a similar approach to #11277 of rendering a set of `rect`s and using the chrome FPS counter whilst panning in small circular motions.  Test code is
```python
import numpy as np
np.random.seed(8417)
from bokeh.plotting import figure, curdoc, show

N = 10_000
backend = 'canvas'
#backend = 'webgl'

p = figure(width=800, height=800, output_backend=backend, title=backend, lod_threshold=None)
x = np.random.uniform(size=(N,))
y = np.random.uniform(size=(N,))
w = np.random.uniform(0.001, 0.003, size=(N,))
h = np.random.uniform(0.001, 0.003, size=(N,))
fc = np.random.randint(0, 0xffffffff, size=(N,), dtype=np.uint32)
lc = np.random.randint(0, 0xffffffff, size=(N,), dtype=np.uint32)
p.rect(x, y, width=w, height=h, fill_color=fc, line_color=lc)
show(p)
```
so each `rect` has a random width, height, line color and fill color.  On my dev laptop with integrated graphics the FPS results are:
![screenshot](https://user-images.githubusercontent.com/580326/122058946-109e9d00-cde4-11eb-9644-b05c309b2531.png)

Other performance improvements are possible and I'll get to them in due course.",7,2,"['type: feature', 'status: accepted', 'tag: component: bokehjs', 'tag: webgl']"
66,670313336,11342,3834332,2021-06-15 11:19:51,2021-06-15 19:51:11,closed,Refresh `bokehjs/package-lock.json`,"
",0,1,"['status: accepted', 'type: task', 'reso: completed', 'tag: component: build', 'tag: component: bokehjs']"
67,670276613,11341,3834332,2021-06-15 10:25:55,2021-06-15 16:24:40,closed,Statically type the return of `json_item()`,"Follow up on PR #11340.
",0,6,"['status: accepted', 'type: task', 'reso: completed', 'tag: mypy']"
68,670016576,11340,3834332,2021-06-15 03:09:11,2021-06-15 07:50:16,closed,Add version to json_items output,"- [x] issues: fixes #11146
- [x] tests added / passed

This should change to a dataclass but that should happen at 3.0",0,1,['status: accepted']
69,669167257,11338,3834332,2021-06-14 02:33:32,2021-06-14 03:08:51,closed,Bryanv/11298 release build deps,"- [x] issues: fixes #11298

Hopefully after this we can cut dev builds again. 

@mattpap note I set pytest to 6.2.x since use creating the env locally with the old env files was picking 6.0.x causing tests to fail. ",2,2,['status: accepted']
70,669073736,11337,3834332,2021-06-13 15:44:09,2021-08-01 21:18:55,closed,Add tests for SVG exports,"- [x] relates to issue #11337
- [x] tests added / passed

Adds initial adaptations to the testing framework to handle debugging of the tests.
As states on #11337 more PRs will be open to cover the rest of the SVG backend
",5,41,"['status: accepted', 'type: task', 'reso: completed', 'tag: svg']"
