index,id,number,repo_id,created_at,closed_at,state,title,body,total_comments,total_commits,labels
21,526687339,2346,42757577,2020-11-24 18:50:51,2020-11-24 21:28:07,closed,Fix typo in getting_started/starting.rst,,1,1,[]
22,520638950,2338,42757577,2020-11-13 15:12:39,,open,Corrected field names to allow example to work,Field names in the code had character '_' while the field names in the data uses a space character causing a mismatch and the example did not show correct data.,0,1,[]
23,517866558,2334,42757577,2020-11-09 16:01:55,2021-02-10 15:33:11,closed,Use `line_scale` to set customized colors,`line_scale` was defined but never used in the chart. The PR looks large since the file is reformatted using black. The only actual change is to add `scale=line_scale` to `alt.Color`.,4,4,[]
24,505389823,2320,42757577,2020-10-18 04:49:35,2020-10-19 22:33:11,closed,Remove redundant column name,I don't think this is needed is it? It seems to work for me without the column name.,1,1,[]
25,504615916,2319,42757577,2020-10-16 06:21:05,2020-10-16 14:33:27,closed,Create HelloWorld,,0,1,['invalid']
26,500258199,2313,42757577,2020-10-09 00:04:40,2020-10-09 00:34:14,closed,Update renderer descriptions for 4.0 and fix mimebundle typo,"This is based of my understanding of [your comment here](https://github.com/altair-viz/altair/issues/2311#issuecomment-705877316) and issue https://github.com/altair-viz/altair/issues/2234. If `'colab'` is the same as `'html'` I can change to reflect that.

close https://github.com/altair-viz/altair/issues/2234 ",1,1,[]
27,499557991,2310,42757577,2020-10-07 22:49:08,,open,Update URLs and field names to match the new vega weather datasets,This fixes the broken weather sections in the docs mentioned in https://github.com/altair-viz/altair/issues/2213. I upated based on my understanding of https://github.com/altair-viz/vega_datasets/pull/40.,4,1,[]
28,497442604,2307,42757577,2020-10-04 14:28:17,,open,Improved Docs,,0,1,[]
29,497314224,2306,42757577,2020-10-03 17:55:12,,open,Added altair_saver to doc/requirements.txt,Building the docs requires the `altair_saver` package. PR adds it as a requirement to `doc/requirements.txt`. I think there's an argument for adding it to `requirements_dev.txt` instead/as well since non doc-specific contributions might require new documentation.,0,2,[]
30,495468947,2305,42757577,2020-09-30 12:21:28,2020-10-23 16:17:20,closed,Switch to non-deprecated methods in sphinx extension,"The methods ```add_stylesheet``` and ```add_javascript``` in sphinx are deprecated and have started to give warnings. Using Sphinx version 3.2.1 I get:

```../.tox/run/lib/python3.7/site-packages/altair/sphinxext/altairplot.py:327: RemovedInSphinx40Warning: The app.add_stylesheet() is deprecated. Please use app.add_css_file() instead.
  app.add_stylesheet(""altair-plot.css"")
../.tox/run/lib/python3.7/site-packages/altair/sphinxext/altairplot.py:307: RemovedInSphinx40Warning: The app.add_javascript() is deprecated. Please use app.add_js_file() instead.
  app.add_javascript(app.config.altairplot_vega_js_url)
../.tox/run/lib/python3.7/site-packages/altair/sphinxext/altairplot.py:308: RemovedInSphinx40Warning: The app.add_javascript() is deprecated. Please use app.add_js_file() instead.
  app.add_javascript(app.config.altairplot_vegalite_js_url)
../.tox/run/lib/python3.7/site-packages/altair/sphinxext/altairplot.py:309: RemovedInSphinx40Warning: The app.add_javascript() is deprecated. Please use app.add_js_file() instead.
  app.add_javascript(app.config.altairplot_vegaembed_js_url)
```

This PR will switch to using the new methods. See sphinx documentation for info on methods and deprecation: https://www.sphinx-doc.org/en/master/extdev/appapi.html",3,1,[]
31,488956848,2293,42757577,2020-09-17 22:08:21,2020-09-17 22:20:10,closed,maint: black formatting,"I noticed #2292 failed due to formatting errors. 

I simply ran `black .` on the root directory, and it reformatted a few files. ",1,1,[]
32,488949818,2292,42757577,2020-09-17 21:49:15,,open,docs: add youtube videos to docs,"I wanted to embed some YouTube videos into the docs (#667) similar to what was done in the [Jupyter Lab docs](https://jupyterlab.readthedocs.io/en/latest/getting_started/overview.html). I have grabbed the custom CSS from the [Jupyter Lab repo](https://github.com/jupyterlab/jupyterlab/blob/9e980648319ad0a5252195e3639a69a294624785/docs/source/_static/custom.css) on GitHub, and slightly repurposed it. 

I've added my three videos in appropriate places in the docs as well. 
- [What is Altair?](https://youtu.be/AAuPPorsmJc) in the [Altair Internals](https://altair-viz.github.io/user_guide/internals.html) section
- [Altair's Visualization Grammar](https://youtu.be/U7w1XumKK60) in the [Overview](https://altair-viz.github.io/getting_started/overview.html) section
- [Altair's Data Types](https://youtu.be/LSEPyCqjoAg) in the [Encoding Data Types](https://altair-viz.github.io/user_guide/encoding.html#encoding-data-types) section

I tested a build of the docs and things are looking good.
",0,1,[]
33,482263888,2283,42757577,2020-09-08 19:57:28,2020-09-08 23:21:00,closed,Changed Altair version to 4,I've updated the Altair version the note is referring to.,1,1,[]
34,476593517,2273,42757577,2020-08-31 22:51:33,2020-09-01 18:50:11,closed,docs: fix indentation in readme,,1,1,[]
35,472023690,2267,42757577,2020-08-22 19:05:14,,open,Add some examples,"I've implemented the following two examples from Vega-Lite gallery

1. faceted bullet chart

![image](https://user-images.githubusercontent.com/7944978/90963712-0e183300-e4b2-11ea-92cd-715c72e1b07f.png)

2. layered bar chart of weekly weather

![image](https://user-images.githubusercontent.com/7944978/90963730-3011b580-e4b2-11ea-8b7a-f1c8d774f2b1.png)

and this sleek neon plot I came across online, originally done using matplotlib

![image](https://user-images.githubusercontent.com/7944978/90963760-90a0f280-e4b2-11ea-8a44-92a6ff6b7f22.png)
",1,4,[]
36,468362736,2262,42757577,2020-08-15 20:41:06,,open,fix: remove duplicate /,"Right now, the generated html contains double `/`.

<img width=""721"" alt=""Screen Shot 2020-08-15 at 13 39 13"" src=""https://user-images.githubusercontent.com/589034/90321256-ed257000-defc-11ea-8579-49a63500e88b.png"">
",0,1,[]
37,451423505,2242,42757577,2020-07-17 20:10:08,,open,Add new implementation of horizon graph,"I was interested in the horizon graph paper but the implementation on the altair website didn't include the negative offset parts as in the paper. So I implemented that myself!

Only change is to the code in the example. It generates a set of random sine wave data visualizations stacked together to show how you can scan across a number of horizon graphs to increase data density.

Apologies if the style isn't quite correct - I'm learning altair myself at the moment (and enjoying it so far!).
",1,1,[]
38,451380024,2241,42757577,2020-07-17 19:14:03,,open,Fixed movie dataset columns in examples and docs,"Hey, awesome library! 

I updated a few of the broken examples and docs mentioned here https://github.com/altair-viz/altair/issues/2213#issuecomment-651164633 (that use the movie dataset).

I wasn't able to build the docs locally so I looked them over in a jupyter notebook using `altair=4.1.0` and `vega_datasets=0.8.0` and they looked fine.

I started looking at `altair/examples/multiple_interactions.py` as well but I ran into this upstream issue https://github.com/vega/vega-lite/issues/4870 so I left it alone",2,1,[]
39,446990857,2233,42757577,2020-07-09 17:16:34,2020-07-10 20:27:08,closed,Ecosystem: gif,Adding gif to the source Ecosystem instead of generated docs,2,2,[]
40,446591848,2231,42757577,2020-07-09 03:19:01,,open,Iris to penguins,"Maybe someone is already working on this, but to help with #2213 I found it fun to rewrite three of the (currently broken) compound chart documentation sections using the new penguins dataset instead of iris.

I used the mapping
```python
{
    ""sepalLength"": ""Beak Length (mm)"",
    ""sepalWidth"": ""Beak Depth (mm)"",
    ""petalLength"": ""Flipper Length (mm)"",
    ""petalWidth"": ""Body Mass (g)"",
    ""species"": ""Species"",
}
```
since this seemed more or less faithful to the patterns in iris. I also chose to un-anchor the scales from zero since the penguin means are not very close to zero.

![visualization](https://user-images.githubusercontent.com/1120261/86992450-583d9300-c156-11ea-9885-2db8dbca472b.png)

While working on this, I found it useful to make a [modified version](https://github.com/eitanlees/vega_datasets/compare/update-to-vega-datasets-v2...baldwint:altair-doc-shim) of `vega_datasets` that retains some of the older datasets so that the docs can build without failing on examples that haven't been updated yet.",1,3,[]
41,439726258,2221,42757577,2020-06-25 06:56:33,2021-02-24 09:32:08,closed,Broader data support in Chart,"I use Altair pretty much exclusively as a visualization library. One action that comes up moderately often is having to cast things to a DataFrame before Altair will accept them. For me, a nice feature would be to have broader support for different data types in `Chart`.

* I've implemented this support for `pd.Series`, allowing rug plots, histograms, etc. without the call to `to_frame()`.
* I plan on experimenting with pure Python data types. I know we can pass a `Data` object, but this is still mystical to me. Maybe all that comes out of this is some updates to the documentation.
* I tend to make good use of pandas multiindex functionality. I'm a bit mystified why having a multiindex in the index raises an error: it gets dropped anyway in the call `to_records`. Is there any specific reason for that?
* On the subject of indices, maybe we could make sure the index data gets preserved. For instance, currently it is quite a lot of lines to make a density plot of categorical variable. It would be quite nice to just type `alt.Chart(df.column.value_counts(normalize=True)).mark_bar().encode(x=""index"", y=""column"")` instead of having to reset the index and rename the column before passing it into `Chart`.

Let me know what you think!",1,7,[]
42,436798995,2212,42757577,2020-06-18 22:47:28,2020-06-18 22:59:19,closed,compound chart changes due to movies dataset column name change,movies dataset column names have changed to remove the _ replaced by spaces. So the user guide compound chart is not rendering correctly.,1,1,[]
43,433158105,2205,42757577,2020-06-11 15:25:13,2020-06-11 18:12:06,closed,Update encoding guide table,Resolves #2202 as well as fills in some more examples. ,1,1,[]
44,424007135,2179,42757577,2020-05-27 17:36:01,2020-05-27 17:43:51,closed,Typo correction (density),Tiny fix: denity -> density .,1,1,[]
45,422512330,2171,42757577,2020-05-25 02:22:50,2020-05-25 20:25:43,closed,CI: Fix flake8 import issue,Getting some CI failures on a couple PRs which I think this fixes,2,1,[]
46,422510496,2170,42757577,2020-05-25 02:12:55,2020-09-22 21:13:32,closed,Don't cast pandas.Categorical to object,"I think the pandas bug mentioned in this comment is fixed so it may be possible to skip the conversion to object entirely

https://github.com/altair-viz/altair/issues/245#issuecomment-633165346",2,3,[]
47,422503907,2169,42757577,2020-05-25 01:33:02,2020-09-22 21:13:37,closed,CLN: Use f-strings over format,"I'm not sure if this project prefers f-strings, but if so here's a PR to use those instead of format in a few places. Also fixes a typo in the contributing guidelines.",1,7,[]
48,415194236,2145,42757577,2020-05-08 11:46:19,,open,Fix some code quality and bug-risk issues,"- Fix dangerous default argument
- Remove unnecessary comprehension
- Remove assert statement from non test files

---

Find the other issues found here - [https://deepsource.io/gh/pnijhara/altair/issues/?category=recommended](https://deepsource.io/gh/pnijhara/altair/issues/?category=recommended)

This PR also adds `.deepsource.toml` configuration file to run DeepSource analysis on the repo with. Upon enabling DeepSource, the analysis will run on every PR and commit to detect 560+ types of issues in the changes — including bug risks, anti-patterns, security vulnerabilities, etc.

To enable DeepSource analysis after merging this PR, please follow these steps:

1. [Signup](https://deepsource.io/signup/) on DeepSource with your GitHub account and grant access to this repo.
2. Activate analysis on this repo [here](http://deepsource.io/gh/altair-viz/altair).

You can also look at the [docs](https://deepsource.io/docs/guides/quickstart.html) for more details. Do let me know if I can be of any help!",0,2,[]
49,413303400,2135,42757577,2020-05-05 04:46:15,2020-05-05 13:39:41,closed,Typo correction in scatter_linked_table,"Since the contents of this repository are automatically generated, I hope this is the correct place to make this change.",1,1,[]
50,410734985,2120,42757577,2020-04-29 14:04:25,2020-04-29 14:24:01,closed,BUG: fix to_dict() for nested selections,,0,1,[]
51,406809108,2106,42757577,2020-04-21 17:39:50,2020-04-24 04:42:49,closed,"DOC: Update ""Line Chart with Points"" example.","This is a PR to fix #2100.
I couldn't dare to add second chart as it seems that only one per example is desired. So I decided to update text description. I hope that is OK.",1,1,[]
52,405598314,2099,42757577,2020-04-19 03:37:11,2020-04-19 03:55:18,closed,Fix item access for expressions,See #2096,0,1,[]
53,405156653,2095,42757577,2020-04-17 14:11:58,2020-04-17 19:02:16,closed,Fixed citation,"The citation suggestion was missing volume, number, and pages. I
adjusted according to: https://joss.theoj.org/papers/10.21105/joss.01057#

PCCP was complaining about the lack page or volume number.",3,1,[]
54,404747264,2093,42757577,2020-04-16 21:23:49,2020-04-16 21:48:04,closed,DOC: tiny update,"The mentioned example is no longer a good example (due to a Vega-Lite update). Thus, the link was removed.",1,1,[]
55,402952626,2091,42757577,2020-04-14 03:46:07,2020-04-18 17:41:42,closed,Added example of a cumulative line chart,"```python
import altair as alt
from vega_datasets import data

source = data.wheat()

alt.Chart(source).mark_line().transform_window(
    # Sort the data chronologically in this case
    sort=[{'field': 'year'}],
    # Include all previous records before the current record and none after
    frame=[None, 0],
    # What we want to add up
    cumulative_wheat='sum(wheat)',
).encode(
    x='year:O',
    # Plot the calculated field created by the transformation
    y='cumulative_wheat:Q'
).properties(width=600)
```

![visualization (6)](https://user-images.githubusercontent.com/9993/79183957-caa50e00-7dc7-11ea-8f7f-0d19d4dc444d.png)
",1,6,[]
56,402688681,2088,42757577,2020-04-13 15:10:08,2020-04-14 03:47:58,closed,Added example of bar chart with rolling mean,"```python
import altair as alt
from vega_datasets import data

source = data.wheat()

bar = alt.Chart(source).mark_bar().encode(
    x='year:O',
    y='wheat:Q'
)

line = alt.Chart(source).mark_line(color='red').transform_window(
    # The field to average
    rolling_mean='mean(wheat)',
    # The number of values before and after the current value to include.
    frame=[-9, 0]
).encode(
    x='year:O',
    y='rolling_mean:Q'
)

(bar + line).properties(width=600)
```

![visualization (5)](https://user-images.githubusercontent.com/9993/79131881-2dfa5600-7d5e-11ea-985a-d376deaf2921.png)
",1,2,[]
57,402679399,2087,42757577,2020-04-13 14:50:13,2020-04-14 03:48:53,closed,Added example with line chart on a logarithmic scale,"A new line chart example that shows how to set [a log scale](https://en.wikipedia.org/wiki/Logarithmic_scale).

```python
import altair as alt
from vega_datasets import data

source = data.population()

alt.Chart(source).mark_line().encode(
    x='year:O',
    y=alt.Y(
        'sum(people)',
        scale=alt.Scale(type=""log"")  # Here the scale is applied
    )
)
```

![visualization (4)](https://user-images.githubusercontent.com/9993/79130149-52a0fe80-7d5b-11ea-8734-bac08d8d5892.png)
",1,1,[]
58,401884308,2080,42757577,2020-04-10 12:09:38,2020-04-10 13:00:18,closed,DOC: tiny language fix,,1,1,[]
59,401881683,2079,42757577,2020-04-10 12:00:33,2020-04-10 13:00:45,closed,DOC: bump copyright year,,1,1,[]
60,401352310,2076,42757577,2020-04-09 10:49:47,2020-04-09 12:22:13,closed,DOC: tiny update,Update reflecting the change in behavior in a recent vega-lite update.,1,1,[]
61,401080981,2074,42757577,2020-04-08 21:06:52,2020-04-08 23:38:27,closed,DOC: tiny updates,,1,1,[]
62,399967553,2072,42757577,2020-04-07 00:08:42,2020-04-07 00:25:32,closed,DOC: improve selection binding examples,,0,2,[]
63,398805391,2069,42757577,2020-04-04 23:00:21,2020-04-05 04:14:15,closed,DOC: tiny update,,4,1,[]
64,398467396,2063,42757577,2020-04-04 04:34:19,2020-04-04 05:10:37,closed,BUG: support pdf format in chart.save,Fixes #2062 ,2,1,[]
65,396775923,2056,42757577,2020-04-01 05:52:50,2020-04-01 06:01:59,closed,MAINT: add build-system to pyproject.toml,,0,1,[]
66,396348710,2055,42757577,2020-03-31 13:48:18,2020-03-31 14:09:54,closed,TST: use fixture to detect altair_saver,,0,1,[]
67,396321536,2054,42757577,2020-03-31 13:05:08,2020-03-31 13:46:15,closed,MAINT: split doc build and test in github CI,"These are long testing steps, so it makes more sense to do them in parallel.",0,2,[]
68,396312479,2053,42757577,2020-03-31 12:49:55,2020-03-31 13:03:43,closed,MAINT: remove altair_viewer dev install from CI scripts,"With the [0.3 release](https://github.com/altair-viz/altair_viewer/releases/tag/v0.3.0), this is no longer necessary",0,1,[]
69,395270690,2049,42757577,2020-03-29 15:31:04,2020-03-29 15:45:24,closed,MAINT: pin pandas to 0.18 or later (fixes #1777),,0,1,[]
70,394524922,2043,42757577,2020-03-27 03:06:52,2020-03-27 03:27:30,closed,MAINT: provide default values for _repr_mimebundle_ include/exclude,"Some non-standard Python kernels fail to pass ``include`` and ``exclude`` arguments when calling ``_repr_mimebundle_``. This causes issues like https://github.com/altair-viz/altair/issues/2042

This PR should fix the problem, without causing side-effects for standard kernels.",0,1,[]
71,392693463,2038,42757577,2020-03-23 23:27:31,2020-03-23 23:56:35,closed,Add an example showing how to create a minimap,"Implements what was discussed here: https://github.com/altair-viz/altair/issues/2037

I think this is a useful recipe for large time-series data -- if you only have one view, you kind of need to choose between having enough detail and having enough context.",1,1,[]
72,392411013,2035,42757577,2020-03-23 14:13:10,2020-03-23 16:21:49,closed,MAINT: add doctest to github actions,,0,1,[]
73,392402703,2034,42757577,2020-03-23 13:58:25,2020-03-23 14:11:06,closed,MAINT: deprecate alt.curry and alt.pipe,"These are functions from ``toolz`` that are exposed in altair's top-level namespace. This PR marks those functions deprecated, so that they can be removed in a future release.",0,1,[]
74,391917273,2029,42757577,2020-03-21 21:14:10,2020-03-21 21:17:13,closed,DOC: fix default theme example output,,0,1,[]
75,391874524,2028,42757577,2020-03-21 15:41:55,2020-03-21 16:31:37,closed,TST: add render test for all examples,This ensures that the examples do not lead to javascript errors.,0,1,[]
76,391869391,2027,42757577,2020-03-21 14:58:02,2020-03-21 21:40:43,closed,MAINT: add documentation build github action,,0,1,[]
77,391855469,2026,42757577,2020-03-21 12:54:24,2020-03-21 13:19:27,closed,DOC: make displaying docs more clear,,0,1,[]
78,385278158,2007,42757577,2020-03-08 15:17:03,2020-03-08 15:22:02,closed,Remove some old Py3 compatibility code,,0,2,[]
79,384846786,2005,42757577,2020-03-06 14:21:51,2020-03-06 14:24:25,closed,TST: re-enable mimebundle test,Fixed by altair_saver 0.2.0,0,1,[]
80,381550328,1998,42757577,2020-02-28 19:14:24,2020-02-28 19:17:37,closed,MAINT: error on flake8 issues,,0,1,[]
81,380643733,1995,42757577,2020-02-27 05:21:36,2020-02-27 05:27:18,closed,MAINT: flake8 check on all but examples & generated files,Also move flake8 check from Travis to lint github action.,0,1,[]
82,380028650,1992,42757577,2020-02-26 06:14:19,2020-02-26 06:17:51,closed,MAINT: bump minimum Python version to 3.6,"Following [NEP 29](https://numpy.org/neps/nep-0029-deprecation_policy.html)

This will also unblock a number of nice features, such as f-strings, type hints, code formatting with black, etc.",0,1,[]
83,380020415,1991,42757577,2020-02-26 05:45:03,2020-02-27 03:28:12,closed,Add Black formatting for most files,"This adds a reformat step to ``make test``, as well as a format github action.

This initial commit leaves out ``altair/examples`` (because we want to keep our examples formatted as-is), and also leaves out ``altair/vegalite``, and ``altair/vega`` for now. As we think more deeply about how to handle auto-generated code, we may add these last two to the mix.",3,3,[]
84,380006136,1990,42757577,2020-02-26 04:49:30,2020-03-29 15:21:40,closed,WIP: Update to Vega-Lite 4.8,Tests will not pass until VL 4.8 is part of altair_viewer.,1,4,[]
85,380003994,1989,42757577,2020-02-26 04:40:46,2020-02-26 04:44:40,closed,Cleanup: use deprecation utils for all deprecation warnings,,0,1,[]
86,379930578,1988,42757577,2020-02-26 01:06:51,2020-02-26 04:29:49,closed,ENH: add show() method & references to altair_viewer,"This removes references to the vegascope project in favor of the altair_viewer project, which we have more control over (usage of vegascope around altair package updates has been a challenge in the past)

This also deprecates the ``chart.serve()`` method, because the code in altair_viewer is much more robust and better tested.",0,1,[]
87,379356170,1986,42757577,2020-02-25 04:16:18,2020-02-26 04:32:59,closed,BUG: html renderer: support multiple views in JupyterLab,"Fixes #1984 

The fallback after ``getPreviousElementSibling`` is because in classic Notebook, the script is executed with ``""<head>""`` as the parent node, so the div cannot be located in this manner.

I've tested this in JupyterLab (with multiple views), Jupyter Notebook, Colab, and nbconvert HTML, all work correctly.

@jasongrout, please let me know if you see any issues with this.",0,1,[]
88,379260939,1985,42757577,2020-02-24 22:20:41,2020-02-26 22:07:56,closed,Add a convenience method for tooltips,"Hello, I thought it would be nice to have a simple method that adds a tooltip with all variables, as I find myself doing this fairly frequently. The new method I am suggesting is based on Chart.interactive(). I have only used pandas DataFrames, so that is the only one I added for now. Let me know what you think.",2,2,[]
89,378736011,1983,42757577,2020-02-23 18:30:59,2020-02-23 19:38:21,closed,DOC: fix vconcat example on compound charts guide,I found another place where the interval selection bug (https://github.com/altair-viz/altair/pull/1907) occurred. ,1,1,[]
