index,id,number,repo_id,created_at,closed_at,state,title,body,total_comments,total_commits,labels
10,690227111,2142,8935948,2021-07-14 21:10:14,2021-08-03 15:00:45,closed,"Add ""jupyter_rfb"" backend for inline Jupyter Notebook/Lab display","This implements a new backend based on `jupyter_rfb`. I'll be updating jupyter_rfb at the same time, so it aint easy to give this is a spin yet. This is basically the same as what was intended with the `ipynb_vnc` backend, but all the ""hard parts"" are delegated to an external library.

Includes a new simple way to create a (global) hidden window just for having a GL context, plus an approach to render offscreen using an FBO. The event system integrates with asyncio, because that's what Jupyter uses (via Tornado).

Closes #2127, closes #134, relates to all issues tagged with the jupyter-widget tag.

Todo:

* [x] Basic implementation
* [x] Can simply use canvas as cell output  
* [x] Events (mouse, key, scroll, ...)
* [x] Timers
* [x] Test multiple canvases
* [x] Test using a widget as subwidget
* [x] Tests
* [x] Examples
* [x] ~Use a global context~ -> no, we need to use one context per canvas to avoid interference.
* [x] Check for remaining todos that I left behind
* [x] Update and release jupyter_rfb.
* [x] More tests?
* [x] Look into `_ipython_display_`.",22,23,"['type: enhancement', 'component: jupyter-widget-backend', 'component: app', 'type: performance']"
11,689373911,2140,8935948,2021-07-13 20:19:26,2021-07-15 15:59:25,closed,Fix scalable textures clim_normalized when auto clims are used,"Closes #2139 

I'm not super happy with the try/except in the ImageVisual, but also it seems like the most flexible and future-proof.",1,2,"['type: bug', 'component: visuals']"
12,687187709,2137,8935948,2021-07-10 14:02:10,2021-07-12 15:11:25,closed,Fix for Apple Silicon M1 (arm64),"As requested by @djhoese here:
https://github.com/vispy/vispy/pull/1975#issuecomment-873084868

In order to have vispy run on Apple Silicon M1 (arm64) some functions marked as OBJC_ARM64_UNAVAILABLE need to be screen via arch
See also: 
https://github.com/pyglet/pyglet/pull/335/commits/5aa1870188b9675cdee090bbecb342661ccc06a6
This fix was originally proposed by @isuruf here:
https://github.com/vispy/vispy/issues/2013#issuecomment-819690863
And then expanded by @watjurk here:
https://github.com/vispy/vispy/issues/2013#issuecomment-819724112
However, the first two lines they also modified:
```
objc.class_getClassMethod.restype = c_void_p 
 objc.class_getClassMethod.argtypes = [c_void_p, c_void_p] 
```
seem to not need skipping on M1.

Using this fix, napari (python image viewer, etc.) runs just fine. 
Without, each of those functions results in ""symbol not found"" errors.

Disclaimer: I don't really understand this fully, but I've been using this fix for a week and everything seems fine in napari—I have no other vispy using software/code.",3,1,"['type: bug', 'build', 'priority: high']"
13,686034870,2135,8935948,2021-07-08 13:50:29,2021-07-12 15:22:38,closed,Dont warn about missing networkx until it's actually used,"Closes  #2132

cc @jni",1,3,[]
14,685185271,2134,8935948,2021-07-07 13:13:10,2021-07-12 02:22:37,closed,Set stacklevel for colormap deprecation.,"This allows to get proper file/line for deprecation in test suite, which
make it a bit easier to track where the errors come from.

Also update a literal usage of get_colormap('cubehelix') with the
corresponding new import.",3,2,['code-quality']
15,684481513,2133,8935948,2021-07-06 15:34:01,,open,"WIP: ENH: Enhance ImageVisual with polar capabilities, add example","This PullRequest enhances the ImageVisual to display a polar representation of itself via `kwarg` `polar` (eg. `polar=(dir, loc, origin)`)

- added property `polar` to work on existing ImageVisuals
- method  `impostor` is needed
- dir - direction (""cw"", ""ccw"", clockwise/counterclockwise)
- loc (location of theta=0, eg ""N"", ""E"" etc. )
- origin (which point is taken to map theta/range, eg. ""UL"", ""LR"")

Todo: Add tests, add imap-functionality to remap coordinates.

Context:

As asked on SO (https://stackoverflow.com/questions/68177737/how-to-convert-visuals-image-to-polar-using-vispy) and the chat on gitter (https://gitter.im/vispy/vispy?at=60e1e0194e325e6132bc5cf9) the normal transform system can't be used (AFAICT) to create what we want. We do not have access to all these image attributes (size, direction, location, origin) within the transform chain. So I decided to put this directly into ImageVisual. That way we leave the transform chain alone and can do all other kinds of transforms. Not sure, if this the best approach, but it works quite nicely. See also the attached example.",17,7,"['type: enhancement', 'type: example', 'component: visuals']"
16,682160929,2131,8935948,2021-07-01 20:54:51,2021-07-02 10:09:41,closed,Fix auto clim calculation if all data is non-finite,Closes #2129,0,2,"['type: bug', 'component: gloo']"
17,681640389,2126,8935948,2021-07-01 08:58:47,2021-07-01 11:43:47,closed,Make meshes upright and face the camera in mesh examples,Addresses #2123,0,1,['type: example']
18,681630794,2125,8935948,2021-07-01 08:47:21,2021-07-01 11:42:41,closed,Update light direction in mesh shading examples,"Following #2091

Addresses #2123",1,1,"['type: bug', 'type: example']"
19,681371661,2124,8935948,2021-07-01 02:01:11,2021-07-01 07:02:15,closed,Fix code of conduct link in README,,3,2,[]
20,680910702,2121,8935948,2021-06-30 14:06:57,2021-06-30 14:46:14,closed,Add CI job for uploading to test PyPI,"As discussed in #2104 we should upload test packages to test PyPI. This is my attempt at getting the workflows setup for this. @kmuehlbauer how does this look?

CC @sofroniewn ",0,2,['build']
21,680453910,2119,8935948,2021-06-30 00:50:21,2021-06-30 08:52:48,closed,Replace CI environment variable checks with constants,I wanted to do an xfail in #2106 and realized that we have `os.getenv` all over the tests. I felt replacing these with constants in the testing utilities would make this simpler and cleaner in the long run.,0,2,['code-quality']
22,680437067,2118,8935948,2021-06-30 00:06:00,,open,fix: the FOV in BaseCamera is conflicting with Base3DRotationCamera...,"…and possibly other camera classes as well

In Base3DRotationCamera, changing the FOV through mouse event will be handle by viewbox_mouse_event(). With this line: 
```python
self.fov = min(180.0, max(0.0, fov))
```
it is possible to have `self.fov = 180` when `fov = 180`. And this will create an exception since BaseCamera class does not allow `fov >= 180`.",9,1,"['type: bug', 'component: scene']"
23,680347010,2117,8935948,2021-06-29 20:39:11,2021-07-26 11:38:21,closed,Migrate from string formatting to template ($) variables in VolumeVisual shaders,"The comments in #2113 inspired this PR.

There seems to be no reason for the volume visual to be inconsistent with the rest of the visuals (apart from maybe a marginal performance improvement by pre-formatting the string). This PR replaces the pre-formatted shaders of each volumetric rendering method with vispy's `$variable` notation.

This makes fragment code clearer (no double `{{`) and makes the rendering methods work the same as any other variable in the shaders.",15,3,"['type: enhancement', 'code-quality', 'component: visuals']"
24,680322522,2116,8935948,2021-06-29 19:56:20,,open,Clipping planes in `VolumeVisual`,"After trying to implement this [in napari](https://github.com/napari/napari/pull/2934) and getting some very useful input in #2113, here's a pure vispy implementation of clipping planes for the Volume visual.

I added an example (`examples/basics/scene/volume_clipping.py`) with some simple keybindings to showcase the code (thanks @alisterburt for your code at #2074 :)).

https://user-images.githubusercontent.com/23482191/123859348-d1646600-d924-11eb-8c12-d28f9fe087a9.mp4

Planes are defined as two vec3 (position and normal vector), and are used to clip the volume (anything on the negative side of the normal vector is not shown). The shape of `volume.clipping_planes` should therefore be `(n_planes, 2, 3)`.

Currently, the vector coordinates are normalized in (0, 1), but they should probably be in world coordinates; I'm not sure how to handle that...",11,14,[]
25,680058647,2115,8935948,2021-06-29 14:25:38,2021-06-29 15:41:33,closed,Fix VolumeVisual artifacts with mip/minip if nothing was found,"This fixes #2114. While this does not affect anything currently, it will cause problems in the future (such as with clipping planes).",2,2,"['type: bug', 'component: visuals']"
26,678673249,2111,8935948,2021-06-28 03:33:28,2021-06-28 21:01:49,closed,Change Visual GL state so it is only set if drawing,"Closes #2109 

As discussed in #2109, this moves when the GL state is applied/sent to the GPU. This is things like depth test, blend functions, etc. Previously this was done *before* `_prepare_draw` of the individual Visual was called. If `_prepare_draw` returns `False` then a `Visual` isn't drawn and this is wasted. This PR is currently just a test to see what happens if we do this change. In the best case this passes all tests and is a slight performance improvement. In the next best case it only effects the `TextVisual` which has some complicated rendering before ""real"" drawing. Worst case is there are settings that reset GPU state (like clear color?) and doing these after texture, buffer, and other data commands will cause issues. In this last case, this can't be merged.",0,1,"['type: bug', 'component: gloo', 'component: visuals', 'type: performance']"
27,678578190,2110,8935948,2021-06-27 20:46:52,2021-06-28 13:14:04,closed,Fix inconsistent picking behavior regarding depth testing,"Closes #2107

See #2107 for the long debug process and discussion on this. Basically the MeshVisual used by the ViewBox (and all Widget objects) only has `cull_face` set, but depends heavily on the behavior/setting of depth testing. This PR forces depth testing to be off which seems to make this picking Mesh behave more consistently with ViewBox child Visuals.

TODO:

- [x] Add a test reflecting at least one of the cases in #2107.",4,4,"['type: bug', 'component: scene', 'priority: high']"
28,677962916,2106,8935948,2021-06-25 14:34:39,2021-06-30 13:56:14,closed,Add handling of NaNs in ImageVisual,"This was discussed a little in #2085 and I know this current implementation isn't optimized (multiple nan checks and branches), but I wanted to start the discussion since this shows (I think) what we want the end result to be. For single channel images, the NaN pixels should be fully transparent (or discarded). For RGB images, if all pixels are NaNs then make them transparent, otherwise make them the lower clim limit.

Thoughts? Changes?",14,9,['type: enhancement']
29,677906368,2105,8935948,2021-06-25 13:15:49,2021-06-28 21:00:17,closed,Refactor ImageVisual for easier subclassing,"This PR refactors the ImageVisual's creations of its Texture object. This is to help me in my own applications where I want to subclass the ImageVisual. This simple change gives me much more control over how the textures are created while not requiring me to replicate the whole `__init__`. There is probably larger refactor that could serve subclasses (like the one @tlambert03 is working on in #1999), but I'm not sure we're ready for that yet. I hope to find some time today to use this refactor in my application and make sure it works. Eventually the subclass I'm working on will probably be added to VisPy-core.",2,4,"['code-quality', 'component: visuals']"
30,677008416,2102,8935948,2021-06-24 10:58:46,2021-06-24 11:19:31,closed,Also update clim for rgb,Addendum to #2085. I seem to have overlooked that second function.,0,1,[]
31,676741692,2100,8935948,2021-06-24 02:34:53,2021-06-24 11:18:44,closed,Fix grid solver not updating variables when height/width changed,"Closes #2093 
Closes #2099 
Closes #2097 

This closes the issue mentioned above and replaces the PRs mentioned. While debugging #2093 I noticed that the `height` of a widget would sometimes be set to `0` randomly. I thought I remembered kiwisolver's documentation talking about how to print out information about the solver so I was looking for [that](https://kiwisolver.readthedocs.io/en/latest/basis/solver_internals.html#inspecting-the-solver-state) when I found https://kiwisolver.readthedocs.io/en/latest/basis/basic_systems.html#solving-and-updating-variables. This mentions that if you suggest a new value for a variable you also have to later run `.updateVariables()` to have the solver actually calculate the new results.

I made the changes in this PR and ran the example code in #2093 for 438 times with no errors. This seems to actually fix the issue. I'm hoping @almarklein can do a little more testing. It would also be interesting (if we have the time) to know what the previous height was and what the new height was being set to. I guess I assume the height is being set to 0 originally, then the whole window is resized during `.show`, and the height never got changed from 0...well except why would width not be the problem :thinking: I don't know.",3,2,"['type: bug', 'component: plot']"
32,676545804,2099,8935948,2021-06-23 19:08:09,2021-06-24 11:18:44,closed,Prevent panzoom viewbox become zero,"See #2093. This fix prevents the `scatter_histogram.py` example from producing an error when one of its widgets gets zero height, which happens intermittendly. This does not solve the underlying problem of a zero-height widget being created in the first place, but it does prevent errors in case a scene is created with a zero-sized viewbox in other situations.

See  #2097 for (an attempt at) a proper solution.",3,1,[]
33,676432148,2098,8935948,2021-06-23 16:10:04,,open,Extract out and test the computation of normals,"This does not add any new functionality, but tries to isolate the routines for unit testing for correctness.

This is in preparation for including the accelerated computation of vertex normals from #2069.",6,5,[]
34,676391106,2097,8935948,2021-06-23 15:20:00,2021-06-24 11:18:44,closed,Fix grid solver allowing for 0 sized widgets and causing errors,As discussed in #2093 it seems there are random cases (hard to reproduce) that produce widgets in a Grid widget with 0 size. This results in the PanZoomCamera sometimes getting a scale of `0` which then fails later inside the STTransform/MatrixTransform work.,17,4,"['type: bug', 'component: plot']"
35,676367451,2096,8935948,2021-06-23 14:55:51,2021-06-23 15:12:54,closed,Add apt update to CI environment,"Sanity checking...

#2094 ",4,1,['build']
36,676304809,2095,8935948,2021-06-23 13:46:16,2021-06-23 15:03:29,closed,More deps for ci full deps,Maybe fixes #2094?,1,3,[]
37,675235448,2092,8935948,2021-06-22 09:16:25,2021-06-22 13:44:41,closed,Prevent memory surge in two examples,"Closes #1871

The problem is that if updates are done, these are encoded as GLIR commands, which end up in a queue. You can imagine that this queue becomes a problem if it is not emptied. If a Qt window is minimized, it won't invoke a draw event, so the queue is not flushed, and it builds up.

The solution/workaround is to call `canvas.context.flush()` explicitly. There are multiple examples affected by this. Basically any example that does *any* update to a GPU buffer, texture or program. However, most these updates are so small that it does not show a noticable memory increase (no increase seen in the process manager). These two examples change so much data at such a high speed that it does matter.

@rossant here's a nasty downside of the GLIR queue :)  On the long run it could be worth examining if we can get rid of the queue completely, since all our GLIR backends are local and can be flushes immediately ...",0,1,[]
38,674871254,2091,8935948,2021-06-21 20:53:23,2021-06-25 07:55:29,closed,Improve specular light in phong shading,"Addresses the main point in  #2087

* Make the depth step for calculating the view direction a bit smaller to avoid glitches.
* Fixes that the view direction was reversed. I don't think this caused any problems, but it did cause confusion while making changes. (I verified the direction by adding `light_vec = eye_vec`.)
* Changes the reflection model to the better Blinn-Phong: see https://learnopengl.com/Advanced-Lighting/Advanced-Lighting.
* Tweaked default light paramseters.

Dropping this here:
```
    // Note (AK): Below is a way to flip the surface normal so that it's always in
    // the view direction. However, this only works well when the light and view
    // vector are (about) the same. Otherwise, normals on faces that that are
    // near-parallel to the eye vector can flip, affecting how they're lit,
    // causing bright and dark artifacts at the edges of objects.
    normal = faceforward(-normal, normal, eye_vec);
```",13,6,"['type: enhancement', 'component: visuals']"
39,674785108,2090,8935948,2021-06-21 18:34:14,2021-06-24 01:12:03,closed,Fix alpha handling in 'translucent' Visuals and add 'alpha' keyword argument to Canvas.render,"This is an attempt at providing a more clear and stable way for users to get a numpy array of the current visualization. Users often see the `Canvas.render` method, but are then surprised by some of the results. For example:

https://github.com/napari/napari/issues/1566#issuecomment-690748249

I think it may be more important for us to figure out a way around this. I've made this PR to discuss it and to provide a possible workaround with a `Canvas.screenshot` method as the `_screenshot` utility function is my usual go to response for users who run into `.render` issues. @almarklein and I discussed this a little here: https://github.com/vispy/vispy/pull/2082#issuecomment-864962729

I think in the best case `.render` would produce the expected results, but I'm not sure what the proper solution is. This is a partial solution to #1979.",21,7,"['type: bug', 'component: gloo', 'component: visuals', 'component: scene']"
40,674734567,2089,8935948,2021-06-21 17:12:54,2021-06-22 13:21:13,closed,Fix SceneCanvas Node leaking reference to itself,"This is a possible cleanup as discussed in #2083. This assumes a lot of stuff about VisPy and Python garbage collection that may not actually matter. I kind of ran wild with this idea that VisPy is adding a reference to a Visual that never gets collected. I tracked it down to the `self.scene_node` property of the Node class (used by SceneCanvas graph nodes). The behavior that I was trying to ""fix"" was that when you set a parent for a Node and then remove that parent you should end up with the same number of references for that Visual. This may not matter or be wrong because:

1. I don't think Python garbage collection cares about an object referencing itself.
2. I'm not sure if this will break certain cases of using VisPy where the `.scene_node` should be a ""hard"" reference...but I'm not sure why that would be useful.

CC @yxdragon",2,1,"['code-quality', 'component: scene', 'type: performance']"
41,674530418,2088,8935948,2021-06-21 12:59:42,2021-06-21 15:09:29,closed,Restore ambient light behavior as in v0.6.0,"With these changes, the ambient light is:
- on by default with intensity 0.3,
- applied on the base color of the mesh.

The restores the behaviour of the MeshVisual as before the ShadingFilter was introduced.",0,1,['component: visuals']
42,673929805,2085,8935948,2021-06-19 20:26:34,2021-06-22 07:48:13,closed,Improve infinity/NaN handling in VolumeVisual and ImageVisual clim calculations,"* The logic in the shader is simplified and has no branches (in the clim computation).
* Deal with nan and inf in data. Uses @larsoner's idea to stay performant by default at the cost of being a bit extra less performant when non-finite values are present :)
* Correct behavior when clim range is zero.

",7,12,"['type: enhancement', 'component: visuals']"
43,673843808,2084,8935948,2021-06-19 08:19:44,2021-06-22 00:39:54,closed,Document OpenGL state presets,"- Clarify which attributes of the state are modified by each preset in the base `vispy.gloo.wrapper.set_state()` function.
- Add a link to `set_state()` in the higher-level `(Compound)Visual.(set|update)_gl_state()`.",8,10,['docs-website']
44,673315812,2082,8935948,2021-06-18 09:27:11,2021-06-21 18:48:44,closed,Close some GL leaks,"* Make flake8 ignore `N` in case the pendantic ""pep8-naming"" is installed.
* Check for imports of `OpenGL`:
  * Removes use of `OpenGL` in `visuals/line/line.py`.
  * Remove use of `OpenGL` in  `backends/_tk.py`.
  * No other usages.
* Check for usage of `gl` in visuals and above:
  * It is used in path collections to disable the depth buffer. Seems hard to fix, so added a comment for now.
  * No other usages.

",6,5,[]
45,672970463,2079,8935948,2021-06-17 20:33:01,2021-06-21 02:44:10,closed,Fix PanZoomCamera 'center' property not updating view,"Replaces #1751. I tried to rebase that PR on to `main` and git (or rather pycharm) warned me that it wasn't going to end well. I instead created a new branch off of `main` and cherry-picked it since it was a single commit. I've then modified how the `DEFAULT_RECT_TUPLE` was defined as flake8 was pointing out that it isn't actually available in the internal method scope.

Now to write a test... :fearful: ",1,3,"['type: bug', 'code-quality', 'component: scene']"
46,671665617,2076,8935948,2021-06-16 16:37:18,2021-06-23 15:20:56,closed,Add Code of Conduct,"In an effort to make VisPy a more welcoming community, I'd like to add a Code of Conduct. A code of conduct allows members of the VisPy community to know what is expected of them and of the other members of the community. It also lets everyone know what actions are taken due to violations of this code of conduct regardless of the violator's ""status"" in the project. That means even core developers/maintainers are subject to this CoC and its punishments (including permanent ban from the community). This CoC applies to both virtual (GitHub, gitter chat, video calls) as well as in-person events (sprints, conferences, meetings, etc).

TODO:

- [x] Create an email list specifically for community members to submit violations of this CoC (new google group?  https://groups.io/?)
- [x] Identify who will be on this mailing list and can appropriately respond to violation submissions and enforce any punishment.
- [x] Add link to CoC document from vispy website
- [x] Add small description and link to repository README

I will be on the mailing list. Who else is willing?",10,6,['docs-website']
